predicted_serotype,tip,is_cbl,is_novel_serogroup,is_novel_energy,tool,predicted_serogroup,GPSC,final_serotype_prediction,final_serogroup_prediction,Name,Genogroup,SeroBA_Unknown,SeroBA_Type
23F,SAMEA677526,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677532,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677535,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677539,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677541,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677550,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677561,TRUE,FALSE,FALSE,ALLCAPS,23,668,23F,23,23F,23A,1,ref
23F,SAMEA677570,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677571,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677573,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677587,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677595,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677596,TRUE,FALSE,FALSE,ALLCAPS,23,546,23F,23,23F,23A,1,ref
23F,SAMEA677612,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677614,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA677618,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA677619,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA677621,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA677624,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA677627,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677628,TRUE,FALSE,FALSE,ALLCAPS,23,546,23F,23,23F,23A,1,ref
23F,SAMEA677640,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA677643,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2159686,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2167596,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2167603,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2167642,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA2167679,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2167685,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2167689,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2203282,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA2203349,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA2203351,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA2203370,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA2203377,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA2203384,TRUE,FALSE,FALSE,ALLCAPS,23,113,23F,23,23F,23A,1,ref
23F,SAMEA2203393,TRUE,FALSE,FALSE,ALLCAPS,23,94,23F,23,23F,23A,1,ref
23F,SAMEA2204044,TRUE,FALSE,FALSE,ALLCAPS,23,6,23F,23,23F,23A,1,ref
23F,SAMEA2204062,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2204088,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2204149,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2204154,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA677744,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA682269,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682271,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682290,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682322,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682324,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682326,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682328,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682339,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682351,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682358,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682486,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682610,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA682613,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA7050180,TRUE,FALSE,FALSE,ALLCAPS,23,94,23F,23,23F,23A,1,ref
23F,SAMEA7050184,TRUE,FALSE,FALSE,ALLCAPS,23,94,23F,23,23F,23A,1,ref
23F,SAMEA7050187,TRUE,FALSE,FALSE,ALLCAPS,23,94,23F,23,23F,23A,1,ref
23F,SAMEA7050188,TRUE,FALSE,FALSE,ALLCAPS,23,94,23F,23,23F,23A,1,ref
23F,SAMEA7050194,TRUE,FALSE,FALSE,ALLCAPS,23,94,23F,23,23F,23A,1,ref
23F,SAMEA7623242,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA769967,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA769996,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA770041,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA770042,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA770081,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA802820,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA807248,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA807258,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA807328,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA2234616,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2238281,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2238283,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA2238294,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA2238314,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA6500062,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6500088,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6500117,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2238374,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2238392,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA2238395,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2238402,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2238432,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2238446,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2238465,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2238467,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA2238472,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2238487,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA2238496,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2238501,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA2238511,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA5866682,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA5866693,TRUE,FALSE,FALSE,ALLCAPS,23,170,23F,23,23F,23A,1,ref
23F,SAMEA5866729,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA5866753,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5866815,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5866822,TRUE,FALSE,FALSE,ALLCAPS,23,nan,23F,23,23F,23A,1,ref
23F,SAMEA5866850,TRUE,FALSE,FALSE,ALLCAPS,23,710,23F,23,23F,23A,1,ref
23F,SAMEA5866874,TRUE,FALSE,FALSE,ALLCAPS,23,nan,23F,23,23F,23A,1,ref
23F,SAMEA5866885,TRUE,FALSE,FALSE,ALLCAPS,23,170,23F,23,23F,23A,1,ref
23F,SAMEA5866891,TRUE,FALSE,FALSE,ALLCAPS,23,170,23F,23,23F,23A,1,ref
23F,SAMEA5866906,TRUE,FALSE,FALSE,ALLCAPS,23,48,23F,23,23F,23A,1,ref
23F,SAMEA5936803,TRUE,FALSE,FALSE,ALLCAPS,23,NA,23F,23,23F,23A,1,ref
23F,SAMEA5936817,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5936823,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5948114,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5948133,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5978883,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA5978887,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5978891,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5978892,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5978900,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5978901,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5978910,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5978912,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5978914,TRUE,FALSE,FALSE,ALLCAPS,23,90,23F,23,23F,23A,1,ref
23F,SAMEA5978917,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA5978923,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979013,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979014,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979022,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979060,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979081,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979082,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979084,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979086,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979088,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979091,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA5979098,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979100,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA5979106,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979112,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979133,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979157,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979168,TRUE,FALSE,FALSE,ALLCAPS,23,768;22;857;882;880,23F,23,23F,23A,1,ref
23F,SAMEA5979216,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979220,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979221,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA5979236,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA5979241,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979244,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979250,TRUE,FALSE,FALSE,ALLCAPS,23,113,23F,23,23F,23A,1,ref
23F,SAMEA5979251,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA5979259,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979260,TRUE,FALSE,FALSE,ALLCAPS,23,113,23F,23,23F,23A,1,ref
23F,SAMEA5979270,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA5979275,TRUE,FALSE,FALSE,ALLCAPS,23,113,23F,23,23F,23A,1,ref
23F,SAMEA2335702,TRUE,FALSE,FALSE,ALLCAPS,23,3,23F,23,23F,23A,1,ref
23F,SAMEA2335713,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2335722,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2335724,TRUE,FALSE,FALSE,ALLCAPS,23,113,23F,23,23F,23A,1,ref
23F,SAMEA2335729,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2335745,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2335752,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2335781,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2335789,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2335792,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2335795,TRUE,FALSE,FALSE,ALLCAPS,23,3,23F,23,23F,23A,1,ref
23F,SAMEA2335806,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2335815,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2335817,TRUE,FALSE,FALSE,ALLCAPS,23,113,23F,23,23F,23A,1,ref
23F,SAMEA2335822,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2335837,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2335868,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2335871,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2335888,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2335898,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2335902,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2335906,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA2335934,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2336038,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2341096,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA2341114,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA5980755,TRUE,FALSE,FALSE,ALLCAPS,23,272,23F,23,23F,23A,1,ref
23F,SAMEA5980763,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5980766,TRUE,FALSE,FALSE,ALLCAPS,23,170,23F,23,23F,23A,1,ref
23F,SAMEA5980779,TRUE,FALSE,FALSE,ALLCAPS,23,354,23F,23,23F,23A,1,ref
23F,SAMEA5980780,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5980784,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5980786,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA5980789,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5980790,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA5980806,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5980811,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5980833,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5980834,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5980837,TRUE,FALSE,FALSE,ALLCAPS,23,329,23F,23,23F,23A,1,ref
23F,SAMEA5980841,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5980846,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6061570,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA6499566,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6499685,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6499729,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6499890,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6499917,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6499989,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA867926,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA971372,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA971443,TRUE,FALSE,FALSE,ALLCAPS,23,20,23F,23,23F,23A,1,ref
23F,SAMEA6500129,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6500135,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6500152,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6500175,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6500222,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6500408,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6500747,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA6507092,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677398,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA677407,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA677413,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA677414,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA677415,TRUE,FALSE,FALSE,ALLCAPS,23,590;16,23F,23,23F,23A,1,ref
23F,SAMEA5979827,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979830,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979831,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979835,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979842,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979852,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979854,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979861,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA5979870,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979873,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979885,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979886,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979890,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979899,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979918,TRUE,FALSE,FALSE,ALLCAPS,23,5;539,23F,23,23F,23A,1,ref
23F,SAMEA5979930,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA5979937,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2239072,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2239124,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2239130,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA2239175,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA2239193,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2239228,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2239233,TRUE,FALSE,FALSE,ALLCAPS,23,49;323,23F,23,23F,23A,1,ref
23F,SAMEA2239238,TRUE,FALSE,FALSE,ALLCAPS,23,NA,23F,23,23F,23A,1,ref
23F,SAMEA2239243,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2239258,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2239297,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2239312,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2239314,TRUE,FALSE,FALSE,ALLCAPS,23,7,23F,23,23F,23A,1,ref
23F,SAMEA2298185,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2298186,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2298192,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2298214,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2298220,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2298224,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
23F,SAMEA2298233,TRUE,FALSE,FALSE,ALLCAPS,23,14,23F,23,23F,23A,1,ref
