sample_id,is_cbl,is_novel_serogroup,is_novel_energy,is_novel_openmax,serotype_confidence,novelty_confidence,openmax_pred,openmax_prob_unknown,pred_genogroup,pred_argmax
SAMEA3373772#14,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA12276994#7,True,True,False,True,0.96,-10.611,UNKNOWN,0.991291,11,12F
SAMEA12277004#8,True,True,False,True,0.959,-10.596,UNKNOWN,0.991187,11,12F
SAMEA12566148#5,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3934846#15,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3934846#19,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA2814279#10,True,False,False,False,0.999,-12.073,12F,0.114751,6,12F
SAMEA2814279#24,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMN14150566#3,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA2659118#11,True,False,False,False,0.999,-12.053,12F,0.091784,6,12F
SAMEA2659118#25,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA114441538#10,True,True,False,True,0.541,-9.611,UNKNOWN,0.818711,20,12F
SAMEA114441538#21,True,True,False,True,0.942,-9.186,UNKNOWN,0.99914,33G,12F
SAMEA104154284#23,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA104154284#25,True,True,False,True,0.989,-11.01,UNKNOWN,0.870015,33G,12F
SAMN05222292#23,True,True,False,True,0.858,-10.001,UNKNOWN,0.864606,33G,12F
SAMN05222292#70,True,True,False,True,0.977,-10.342,UNKNOWN,0.982592,33G,12F
SAMEA104155087#20,True,True,True,True,0.838,-7.707,UNKNOWN,1.0,20,46
SAMEA104155087#24,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA5866685#8,True,True,False,True,0.96,-10.61,UNKNOWN,0.990613,11,12F
SAMEA3173080#15,True,False,False,False,0.999,-12.06,12F,0.108886,6,12F
SAMEA3173080#25,True,True,False,True,0.941,-10.553,UNKNOWN,0.771593,20,12F
SAMEA12566136#5,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA104355578#13,True,True,False,True,0.976,-9.558,UNKNOWN,0.793379,20,21
SAMEA104355578#17,True,True,False,True,0.717,-9.101,UNKNOWN,0.977589,11,46
SAMEA4976647#8,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA12566456#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA2341343#14,True,False,False,False,0.999,-12.069,12F,0.069202,11,12F
SAMEA2341343#23,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA5866680#7,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA5138148#12,True,False,False,False,0.997,-10.49,12F,0.333921,11,12F
SAMEA5138148#16,True,False,False,False,0.999,-12.076,12F,0.067329,11,12F
SAMEA2696527#22,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA2696527#24,True,True,False,True,0.989,-10.531,UNKNOWN,0.959846,33G,12F
SAMEA10427268#6,True,True,False,True,0.96,-10.611,UNKNOWN,0.991282,11,12F
SAMN33606798#8,True,True,False,True,0.961,-10.614,UNKNOWN,0.990502,11,12F
SAMEA104035973#9,True,True,False,True,0.943,-9.441,UNKNOWN,0.999956,33G,46
SAMEA104035973#45,True,True,False,True,0.956,-8.934,UNKNOWN,1.0,33G,46
SAMEA5980813#6,True,True,False,True,0.96,-10.611,UNKNOWN,0.991421,11,12F
SAMEA2627355#11,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA2627355#23,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA4023839#14,True,False,False,False,0.999,-12.084,12F,0.068753,11,12F
SAMEA4023839#24,True,True,False,True,0.938,-10.569,UNKNOWN,0.811985,33G,12F
SAMEA4387839#14,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA4387839#25,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA3172776#23,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA3172776#26,True,True,False,True,0.977,-10.342,UNKNOWN,0.982592,33G,12F
SAMEA115165655#7,True,True,False,True,0.96,-10.611,UNKNOWN,0.991421,11,12F
SAMEA114088767#8,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA4977080#7,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA5980286#5,True,True,False,True,0.96,-10.609,UNKNOWN,0.991218,11,12F
SAMN14169102#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA5225863#4,True,True,False,True,0.913,-9.744,UNKNOWN,0.999878,20,46
SAMEA3934853#16,True,False,False,False,0.999,-12.092,12F,0.064857,11,12F
SAMEA3934853#24,True,True,False,True,0.652,-9.02,UNKNOWN,0.998358,33G,12F
SAMEA12549576#21,True,False,False,False,0.982,-9.226,21,0.469024,20,21
SAMEA12549576#26,True,True,False,True,0.977,-10.342,UNKNOWN,0.982592,33G,12F
SAMEA5866675#6,True,True,False,True,0.909,-9.728,UNKNOWN,0.999886,20,46
SAMEA3389752#11,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA3389752#17,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA4392444#15,True,True,True,True,0.531,-7.476,UNKNOWN,1.0,35A_35C_42,45
SAMEA4392444#18,True,True,False,True,0.746,-9.062,UNKNOWN,0.978624,11,46
SAMEA4387850#14,True,False,False,False,0.999,-12.077,12F,0.088112,6,12F
SAMEA4387850#23,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA5050616#5,True,True,False,True,0.959,-10.592,UNKNOWN,0.992005,11,12F
SAMEA3389348#10,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3389348#24,True,True,False,True,0.989,-11.01,UNKNOWN,0.870015,33G,12F
SAMEA3354162#25,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA3354162#27,True,True,False,True,0.989,-11.01,UNKNOWN,0.870015,33G,12F
SAMEA115092398#7,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3504770#14,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA3504770#21,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3354080#9,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3354080#16,True,False,False,False,0.999,-12.068,12F,0.071974,11,12F
SAMN33314567#15,True,False,False,False,0.999,-12.078,12F,0.070993,11,12F
SAMN33314567#19,True,False,False,False,0.997,-10.49,12F,0.333921,11,12F
SAMEA10427133#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.990838,11,12F
SAMEA104154529#16,True,True,False,True,0.987,-10.513,UNKNOWN,0.995374,20,46
SAMEA104154529#40,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3389753#10,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA3389753#16,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA115606977#7,True,True,False,True,0.96,-10.615,UNKNOWN,0.99159,11,12F
SAMN32934265#11,True,True,True,True,0.742,-7.15,UNKNOWN,0.99989,20,21
SAMN32934265#16,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA3504853#10,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3504853#14,True,False,False,False,0.999,-12.062,12F,0.080663,6,12F
SAMEA1033971#24,True,True,False,True,0.928,-10.317,UNKNOWN,0.891244,33G,12F
SAMEA1033971#26,True,True,False,True,0.991,-11.025,UNKNOWN,0.893454,33G,12F
SAMEA12276997#8,True,True,False,True,0.96,-10.612,UNKNOWN,0.991229,11,12F
SAMEA102262168#14,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA102262168#25,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3309525#23,True,True,False,True,0.803,-9.703,UNKNOWN,0.946529,33G,12F
SAMEA3309525#25,True,True,False,True,0.988,-10.904,UNKNOWN,0.913688,33G,12F
SAMEA4966114#22,True,False,False,False,0.997,-10.49,12F,0.333921,11,12F
SAMEA4966114#46,True,True,True,True,0.889,-7.843,UNKNOWN,0.999539,33G,12F
SAMEA2553859#12,True,False,False,False,0.999,-12.07,12F,0.103123,6,12F
SAMEA2553859#25,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA3172793#12,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3172793#24,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA3309680#23,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA3309680#26,True,True,False,True,0.988,-10.904,UNKNOWN,0.913688,33G,12F
SAMEA4966576#12,True,False,False,False,0.997,-10.49,12F,0.333921,11,12F
SAMEA4966576#24,True,True,True,True,0.856,-8.105,UNKNOWN,0.999999,20,46
SAMEA3934852#17,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3934852#26,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA104455818#4,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA115606544#21,True,True,False,True,0.588,-9.039,UNKNOWN,0.995573,33G,12F
SAMEA115606544#22,True,True,False,True,0.987,-10.664,UNKNOWN,0.944831,33G,12F
SAMEA12566139#6,True,True,False,True,0.674,-9.759,UNKNOWN,0.683456,33G,12F
SAMEA12566139#23,True,True,False,True,0.987,-10.664,UNKNOWN,0.944831,33G,12F
SAMN40566646#8,True,True,False,True,0.961,-10.614,UNKNOWN,0.990502,11,12F
SAMEA115606377#16,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA115606377#20,True,False,False,False,0.997,-10.91,12F,0.490529,20,12F
SAMEA4022189#11,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA4022189#26,True,True,False,True,0.934,-10.594,UNKNOWN,0.738478,33G,12F
SAMEA3934849#1,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3934849#16,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMN11120865#7,True,True,False,True,0.959,-10.604,UNKNOWN,0.990852,11,12F
SAMEA2627381#12,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA2627381#23,True,True,False,True,0.833,-9.902,UNKNOWN,0.923659,33G,12F
SAMEA3353987#8,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3353987#17,True,False,False,False,0.998,-12.028,12F,0.241492,11,12F
SAMEA12566239#7,True,True,False,True,0.96,-10.613,UNKNOWN,0.991204,11,12F
SAMEA867908#16,True,True,False,True,0.988,-10.569,UNKNOWN,0.962325,33G,12F
SAMEA867908#17,True,True,False,True,0.87,-10.063,UNKNOWN,0.910617,33G,12F
SAMEA3354025#12,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA3354025#26,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA2696644#14,True,True,False,True,0.984,-10.43,UNKNOWN,0.997536,20,46
SAMEA2696644#38,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA5051274#6,True,True,False,True,0.959,-10.592,UNKNOWN,0.992005,11,12F
SAMEA3172768#13,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3172768#25,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMN14169038#5,True,True,True,True,0.902,-7.34,UNKNOWN,0.982603,20,19A
SAMN14169038#15,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA5978903#5,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3506028#10,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3506028#24,True,True,False,True,0.989,-11.01,UNKNOWN,0.870015,33G,12F
SAMEA12566193#6,True,True,False,True,0.961,-10.614,UNKNOWN,0.990573,11,12F
SAMEA114375274#7,True,True,False,True,0.966,-9.567,UNKNOWN,0.997413,33G,46
SAMEA114375274#25,True,True,True,True,0.444,-6.548,UNKNOWN,1.0,6,6C
SAMEA114313530#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMN09218443#11,True,False,False,False,0.998,-10.891,12F,0.289678,11,12F
SAMN09218443#14,True,False,False,False,0.999,-12.092,12F,0.065491,11,12F
SAMEA5054490#12,True,False,False,False,0.997,-10.49,12F,0.333921,11,12F
SAMEA5054490#17,True,False,False,False,0.999,-12.078,12F,0.068802,11,12F
SAMEA4388150#14,True,False,False,False,0.999,-12.069,12F,0.09745,6,12F
SAMEA4388150#22,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMN41760498#6,True,True,False,True,0.959,-10.604,UNKNOWN,0.990852,11,12F
SAMEA5072982#3,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA5073654#4,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA2627520#24,True,True,False,True,0.985,-10.498,UNKNOWN,0.966063,33G,12F
SAMEA2627520#26,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA4387854#17,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA4387854#23,True,True,False,True,0.535,-8.705,UNKNOWN,0.998769,33G,12F
SAMEA2797012#24,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA2797012#28,True,True,False,True,0.988,-10.904,UNKNOWN,0.913688,33G,12F
SAMEA114638507#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMN11120995#6,True,True,False,True,0.96,-10.614,UNKNOWN,0.991011,11,12F
SAMEA2797134#14,True,True,False,True,0.746,-9.062,UNKNOWN,0.978624,11,46
SAMEA2797134#24,True,True,True,True,0.361,-6.745,UNKNOWN,1.0,11,10A
SAMEA12566162#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3389358#15,True,False,False,False,0.999,-12.069,12F,0.069202,11,12F
SAMEA3389358#23,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA10427036#6,True,True,False,True,0.96,-10.611,UNKNOWN,0.991421,11,12F
SAMEA5138152#7,True,True,False,True,0.96,-10.609,UNKNOWN,0.991125,11,12F
SAMEA5866473#7,True,True,False,True,0.909,-9.728,UNKNOWN,0.999886,20,46
SAMEA2627248#12,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA2627248#27,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA3714153#10,True,True,True,True,0.876,-7.573,UNKNOWN,0.999998,35A_35C_42,9L
SAMEA3714153#17,True,True,False,True,0.962,-9.072,UNKNOWN,0.998124,35A_35C_42,9L
SAMEA3390029#8,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3390029#25,True,True,False,True,0.989,-11.01,UNKNOWN,0.870015,33G,12F
SAMEA4977070#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA114088671#9,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3172859#12,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3172859#24,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA104038559#1,True,True,False,True,0.956,-8.934,UNKNOWN,1.0,33G,46
SAMEA104038559#10,True,True,False,True,0.943,-9.441,UNKNOWN,0.999956,33G,46
SAMEA3504687#15,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3504687#24,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3171553#22,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA3171553#23,True,True,False,True,0.988,-10.904,UNKNOWN,0.913688,33G,12F
SAMEA1024786#23,True,True,False,True,0.953,-9.042,UNKNOWN,0.999999,35A_35C_42,10F
SAMEA1024786#38,True,True,False,True,0.928,-10.317,UNKNOWN,0.891244,33G,12F
SAMEA3934828#14,True,False,False,False,0.999,-12.072,12F,0.101781,6,12F
SAMEA3934828#23,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA12565941#7,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3934827#14,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3934827#25,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA10254553#7,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3934842#13,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3934842#25,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA5866621#6,True,True,False,True,0.96,-10.609,UNKNOWN,0.991509,11,12F
SAMEA2051754#21,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA2051754#25,True,True,False,True,0.988,-10.904,UNKNOWN,0.913688,33G,12F
SAMEA4024825#11,True,False,False,False,0.999,-12.084,12F,0.068526,11,12F
SAMEA4024825#37,True,True,False,True,0.934,-10.594,UNKNOWN,0.738478,33G,12F
SAMEA867847#20,True,True,False,True,0.988,-10.569,UNKNOWN,0.962325,33G,12F
SAMEA867847#21,True,True,False,True,0.87,-10.063,UNKNOWN,0.910617,33G,12F
SAMEA113533825#7,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMN09224082#8,True,True,False,True,0.959,-10.603,UNKNOWN,0.990795,11,12F
SAMEA2696604#13,True,False,False,False,0.999,-12.067,12F,0.10476,6,12F
SAMEA2696604#25,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA111378890#8,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3934834#14,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA3934834#16,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMN33314541#16,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMN33314541#24,True,False,False,False,0.997,-10.49,12F,0.333921,11,12F
SAMEA5979059#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA6500234#7,True,True,False,True,0.959,-10.615,UNKNOWN,0.990774,11,12F
SAMEA4831712#16,True,True,False,True,0.98,-10.169,UNKNOWN,0.998432,33G,46
SAMEA4831712#20,True,True,True,True,0.856,-8.105,UNKNOWN,0.999999,20,46
SAMEA4022324#12,True,True,False,True,0.984,-10.431,UNKNOWN,0.997579,20,46
SAMEA4022324#40,True,True,False,True,0.934,-10.594,UNKNOWN,0.738478,33G,12F
SAMEA3354027#10,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3354027#16,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA2659046#17,True,False,False,False,0.999,-11.468,12F,0.03825,6,12F
SAMEA2659046#20,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA3934855#10,True,True,True,True,0.645,-7.382,UNKNOWN,1.0,7B_7C_40,45
SAMEA3934855#13,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA5979910#6,True,True,False,True,0.959,-10.613,UNKNOWN,0.991548,11,12F
SAMEA104154339#15,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA104154339#22,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA5225811#10,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3934848#16,True,False,False,False,0.999,-12.067,12F,0.104773,6,12F
SAMEA3934848#25,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA2814400#12,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA2814400#73,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA12566545#6,True,True,False,True,0.662,-9.74,UNKNOWN,0.691683,33G,12F
SAMEA12566545#23,True,True,False,True,0.987,-10.664,UNKNOWN,0.944831,33G,12F
SAMEA4387849#3,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA4387849#13,True,False,False,False,0.999,-12.069,12F,0.09745,6,12F
SAMEA4977078#6,True,True,False,True,0.959,-10.606,UNKNOWN,0.991204,11,12F
SAMEA4831171#9,True,True,False,True,0.98,-10.169,UNKNOWN,0.998432,33G,46
SAMEA4831171#21,True,True,True,True,0.856,-8.105,UNKNOWN,0.999999,20,46
SAMEA10427508#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA6061546#7,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3354161#10,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3354161#15,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA2382890#1,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA2382890#20,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA3233308#12,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3233308#24,True,True,False,True,0.833,-9.902,UNKNOWN,0.923659,33G,12F
SAMEA3504855#14,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3504855#23,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA2057710#24,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA2057710#27,True,True,False,True,0.988,-10.904,UNKNOWN,0.913688,33G,12F
SAMEA4831301#6,True,True,False,True,0.98,-10.169,UNKNOWN,0.998432,33G,46
SAMEA4831301#19,True,True,True,True,0.856,-8.105,UNKNOWN,0.999999,20,46
SAMN09218569#14,True,False,False,False,0.999,-12.092,12F,0.065491,11,12F
SAMN09218569#23,True,False,False,False,0.998,-10.891,12F,0.289678,11,12F
SAMEA10427672#7,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA4977992#12,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA4977992#19,True,True,False,True,0.926,-10.437,UNKNOWN,0.832307,33G,12F
SAMEA114479414#9,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA5187193#7,True,True,False,True,0.959,-10.592,UNKNOWN,0.99169,11,12F
SAMEA3233198#14,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3233198#25,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA4977041#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA2627227#11,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA2627227#23,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA12566143#8,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA3381596#14,True,False,False,False,0.999,-12.062,12F,0.080663,6,12F
SAMEA3381596#23,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA2627231#11,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA2627231#21,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA1033645#25,True,True,False,True,0.928,-10.317,UNKNOWN,0.891244,33G,12F
SAMEA1033645#26,True,True,False,True,0.989,-10.691,UNKNOWN,0.934339,33G,12F
SAMEA3172936#22,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA3172936#26,True,True,False,True,0.988,-10.904,UNKNOWN,0.913688,33G,12F
SAMEA104355718#15,True,False,False,False,0.999,-12.079,12F,0.069127,11,12F
SAMEA104355718#20,True,False,False,False,0.997,-10.49,12F,0.333921,11,12F
SAMEA2627473#13,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA2627473#23,True,True,False,True,0.953,-10.735,UNKNOWN,0.815088,33G,12F
SAMEA104035448#11,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA104035448#15,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMN09218795#14,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMN09218795#20,True,True,False,True,0.96,-9.364,UNKNOWN,0.858969,20,21
SAMEA2797140#10,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA2797140#22,True,True,False,True,0.994,-10.294,UNKNOWN,0.872067,6,12F
SAMEA14105596#8,True,True,False,True,0.958,-10.594,UNKNOWN,0.991267,11,12F
SAMEA114638441#5,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA6061543#7,True,True,False,True,0.966,-9.567,UNKNOWN,0.997413,33G,46
SAMEA6061543#15,True,True,False,True,0.81,-8.366,UNKNOWN,1.0,3,46
SAMEA5226125#13,True,True,False,True,0.759,-9.68,UNKNOWN,0.961258,33G,12F
SAMEA5226125#18,True,False,False,False,0.999,-12.076,12F,0.067343,11,12F
SAMEA1023935#23,True,True,False,True,0.953,-9.042,UNKNOWN,0.999999,35A_35C_42,10F
SAMEA1023935#34,True,True,False,True,0.831,-9.838,UNKNOWN,0.945371,33G,12F
SAMEA3934826#15,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3934826#23,True,True,False,True,0.597,-9.041,UNKNOWN,0.994099,33G,12F
SAMEA3389974#11,True,True,False,True,0.925,-10.568,UNKNOWN,0.690718,33G,12F
SAMEA3389974#25,True,True,False,True,0.989,-11.01,UNKNOWN,0.870015,33G,12F
SAMEA114375514#10,True,True,False,True,0.961,-10.631,UNKNOWN,0.991442,11,12F
SAMEA113533855#7,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA12566638#8,True,True,False,True,0.74,-9.912,UNKNOWN,0.576201,33G,12F
SAMEA12566638#38,True,True,False,True,0.987,-10.664,UNKNOWN,0.944831,33G,12F
SAMEA4977501#11,True,True,False,True,0.961,-10.622,UNKNOWN,0.99054,11,12F
SAMN05223005#10,True,False,False,False,0.998,-10.891,12F,0.289678,11,12F
SAMN05223005#16,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA4732617#12,True,False,False,False,0.997,-10.49,12F,0.333921,11,12F
SAMEA4732617#18,True,False,False,False,0.999,-12.075,12F,0.069216,11,12F
SAMEA12566514#1,True,True,True,True,0.788,-8.031,UNKNOWN,0.949385,35A_35C_42,19A
SAMEA12566514#16,True,True,False,True,0.721,-9.864,UNKNOWN,0.602318,33G,12F
SAMEA3172987#11,True,False,False,False,0.999,-12.067,12F,0.104741,6,12F
SAMEA3172987#22,True,True,False,True,0.833,-9.902,UNKNOWN,0.923659,33G,12F
SAMEA115606373#8,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA5051267#6,True,True,False,True,0.96,-10.613,UNKNOWN,0.991197,11,12F
SAMEA10254547#23,True,False,False,False,0.997,-10.49,12F,0.333921,11,12F
SAMEA10254547#25,True,True,False,True,0.933,-8.552,UNKNOWN,1.0,35A_35C_42,46
