predicted_serotype,tip,predicted_serogroup,is_cps,nn_serotype,nn_serogroup,nn_genogroup,nn_distance,tool,threshold,is_novel_serogroup,GPSC,final_serotype_prediction,final_serogroup_prediction,Name,Genogroup,SeroBA_Unknown,SeroBA_Type
38,SAMEA2383237,38,TRUE,38,38,25A_25F_38,6.38553918895779e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2434464,38,TRUE,38,38,25A_25F_38,5.7321689120581e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446100,38,TRUE,38,38,25A_25F_38,0.00339298878406224,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446220,38,TRUE,38,38,25A_25F_38,6.38553918895779e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446228,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446287,38,TRUE,38,38,25A_25F_38,2.3669101742518e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446313,38,TRUE,38,38,25A_25F_38,2.3669101742518e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446330,38,TRUE,38,38,25A_25F_38,1.5443184195851e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446363,38,TRUE,38,38,25A_25F_38,2.3669101742518e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446382,38,TRUE,38,38,25A_25F_38,2.3669101742518e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446389,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446390,38,TRUE,38,38,25A_25F_38,6.38553918895779e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446392,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446394,38,TRUE,38,38,25A_25F_38,2.3669101742518e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2446395,38,TRUE,38,38,25A_25F_38,6.38553918895779e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2464934,38,TRUE,38,38,25A_25F_38,6.38553918895779e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521521,38,TRUE,38,38,25A_25F_38,3.1116612584125e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521526,38,TRUE,38,38,25A_25F_38,3.0847954820323e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521542,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521545,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521546,38,TRUE,38,38,25A_25F_38,3.1116612584125e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521548,38,TRUE,38,38,25A_25F_38,3.1116612584125e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521562,38,TRUE,38,38,25A_25F_38,3.1116612584125e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521644,38,TRUE,38,38,25A_25F_38,3.1116612584125e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521661,38,TRUE,38,38,25A_25F_38,3.1116612584125e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521667,38,TRUE,25A,25,25A_25F_38,1.809345895708e-4,ALLCAPS,4.60093985018006e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2521857,38,TRUE,38,38,25A_25F_38,3.1116612584125e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2553685,38,TRUE,38,38,25A_25F_38,4.0770253573929e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2553693,38,TRUE,38,38,25A_25F_38,2.6257582333322e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2553833,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2612663,38,TRUE,38,38,25A_25F_38,2.3669101742518e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2612672,38,TRUE,38,38,25A_25F_38,6.38553918895779e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2612826,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2626833,38,TRUE,38,38,25A_25F_38,2.3669101742518e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2658289,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2658617,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2658646,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA2659057,38,TRUE,38,38,25A_25F_38,5.7321689120581e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5073506,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5073534,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5081958,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5081980,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5082052,38,TRUE,38,38,25A_25F_38,3.3239388789862e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5082191,38,TRUE,38,38,25A_25F_38,6.5614943346048e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5082279,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5082543,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5082555,38,TRUE,38,38,25A_25F_38,2.881079651591e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5082585,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5082710,38,TRUE,38,38,25A_25F_38,0.00471974710291522,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5082791,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5082938,38,TRUE,38,38,25A_25F_38,0.00392297482396764,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5083277,38,TRUE,38,38,25A_25F_38,0.00396769694878096,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5083875,38,TRUE,38,38,25A_25F_38,2.7415561325205e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5083913,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5084202,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5084443,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5187345,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219172,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219200,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5225810,38,TRUE,38,38,25A_25F_38,6.5752393641693e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5785514,38,TRUE,38,38,25A_25F_38,5.4107903293532e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5785521,38,TRUE,38,38,25A_25F_38,2.2641007702695e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5785871,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5785874,38,TRUE,38,38,25A_25F_38,1.0315135064009e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5786242,38,TRUE,38,38,25A_25F_38,2.5296936313434e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5866600,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5866650,38,TRUE,38,38,25A_25F_38,0.00114986469976008,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5866716,38,TRUE,38,38,25A_25F_38,8.5234026186231e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5866727,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5948111,38,TRUE,38,38,25A_25F_38,8.5234026186231e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6061574,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3209044,38,TRUE,38,38,25A_25F_38,5.7321689120581e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3209118,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3221124,38,TRUE,38,38,25A_25F_38,2.3342966608674e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3221125,38,TRUE,38,38,25A_25F_38,1.5443184195851e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3221369,38,TRUE,38,38,25A_25F_38,2.6498879855785e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3221715,38,TRUE,38,38,25A_25F_38,3.1116612584125e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3221849,38,TRUE,38,38,25A_25F_38,2.6498879855785e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3221977,38,TRUE,38,38,25A_25F_38,2.3342966608674e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3221989,38,TRUE,38,38,25A_25F_38,3.1116612584125e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3222042,38,TRUE,38,38,25A_25F_38,2.3342966608674e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3232487,38,TRUE,38,38,25A_25F_38,4.0770253573929e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3232645,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3232653,38,TRUE,38,38,25A_25F_38,4.0770253573929e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3310439,38,TRUE,38,38,25A_25F_38,6.1424514771812e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3310445,38,TRUE,38,38,25A_25F_38,6.1424514771812e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3339768,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3353459,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3353463,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3353471,38,TRUE,38,38,25A_25F_38,5.2620959087101e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3353492,38,TRUE,38,38,25A_25F_38,5.2620959087101e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3353522,38,TRUE,38,38,25A_25F_38,5.2620959087101e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3353712,38,TRUE,38,38,25A_25F_38,6.1424514771812e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3353732,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3353743,38,TRUE,38,38,25A_25F_38,5.2620959087101e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3354066,38,TRUE,38,38,25A_25F_38,6.1424514771812e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3354337,38,TRUE,38,38,25A_25F_38,5.2620959087101e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3373714,38,TRUE,38,38,25A_25F_38,4.2650379702746e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3373722,38,TRUE,38,38,25A_25F_38,4.2650379702746e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3373754,38,TRUE,38,38,25A_25F_38,4.2650379702746e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221362,38,TRUE,38,38,25A_25F_38,4.0790687098812e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3431257,38,TRUE,38,38,25A_25F_38,7.2542415451892e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3431283,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3431336,38,TRUE,38,38,25A_25F_38,2.6519707480265e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3431447,38,TRUE,38,38,25A_25F_38,2.8356588086975e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3545901,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3714202,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3714409,38,TRUE,38,38,25A_25F_38,6.148072402653e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3905238,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA3953148,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4008353,38,TRUE,38,38,25A_25F_38,6.1424514771812e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4008407,38,TRUE,38,38,25A_25F_38,6.1424514771812e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4008421,38,TRUE,38,38,25A_25F_38,2.6300324294759e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4008427,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022256,38,TRUE,38,38,25A_25F_38,9.30592479295722e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022336,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022342,38,TRUE,38,38,25A_25F_38,1.3910987728349e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022349,38,TRUE,38,38,25A_25F_38,4.0393044307485e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219096,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219114,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219162,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929767,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929891,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219254,38,TRUE,38,38,25A_25F_38,2.3342966608674e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219267,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219333,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09224474,38,TRUE,38,38,25A_25F_38,4.852000234945e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09224561,38,TRUE,38,38,25A_25F_38,8.2105383208219e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09224596,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09224769,38,TRUE,38,38,25A_25F_38,8.2105383208219e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09224797,38,TRUE,38,38,25A_25F_38,4.4358381879883e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09224860,38,TRUE,38,38,25A_25F_38,8.2105383208219e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09224871,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN10608673,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN10608713,38,TRUE,38,38,25A_25F_38,0.00100446433143641,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116525,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116552,38,TRUE,38,38,25A_25F_38,0.00155600275613709,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116583,38,TRUE,38,38,25A_25F_38,0.00100659608256614,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116619,38,TRUE,38,38,25A_25F_38,0.00263605405662203,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116624,38,TRUE,38,38,25A_25F_38,4.2750486268638e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116625,38,TRUE,38,38,25A_25F_38,0.00263605405662203,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116665,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116699,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116713,38,TRUE,38,38,25A_25F_38,0.00100446433143641,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116743,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116765,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116785,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116823,38,TRUE,38,38,25A_25F_38,0.00100446433143641,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116895,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114408249,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114408372,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114408494,38,TRUE,38,38,25A_25F_38,0.0263512634259784,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114441138,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114441274,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114441660,38,TRUE,38,38,25A_25F_38,2.1319836996169e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114442020,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114442028,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114478757,38,TRUE,38,38,25A_25F_38,0.00137069822133317,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114478767,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114479040,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114479041,38,TRUE,38,38,25A_25F_38,9.0783470925481e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114479159,38,TRUE,38,38,25A_25F_38,6.5614943346048e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114479224,38,TRUE,38,38,25A_25F_38,6.5614943346048e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114479264,38,TRUE,38,38,25A_25F_38,2.1319836996169e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
