sample_id,Serotype,Is_capsule,knn_distance,nn_distance,nn_serotype,nn_genogroup,is_novel
ERR1191994#1,39,1,0.0,0.0,39,39,False
SRR26931341#5,8,1,0.0,0.0,8,8,False
SRR26931341#15,8,1,0.0,0.0,8,8,False
ERR600552#5,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR600552#12,15B/C,1,0.00059205294,0.00059205294,15B/C,15B/C,False
SRR26594648#15,31,1,0.001619041,0.001619041,31,31,False
SRR26594648#58,31,1,0.0,0.0,31,31,False
SRR26884227#1,8,1,0.0,0.0,8,8,False
SRR26931077#1,15A,1,0.0,0.0,15A,15,False
SRR26931077#6,15A,1,0.0,0.0,15A,15,False
ERR773874#8,4,1,1.1920929e-07,1.1920929e-07,4,4,False
ERR773874#19,4,1,0.0,0.0,4,4,False
ERR774551#26,6B,1,0.0,0.0,6B,6,False
ERR774551#28,6B,1,0.0,0.0,6B,6,False
ERR2612044#19,38,1,0.00023329258,0.00023329258,38,25A_25F_38,False
ERR2612044#20,38,1,0.0,0.0,38,25A_25F_38,False
ERR884478#11,6B,1,3.5762787e-06,3.5762787e-06,6B,6,False
ERR925239#3,3,1,0.0,0.0,3,3,False
SRR26714481#1,15A,1,5.733967e-05,5.733967e-05,15A,15,False
ERR570435#5,9V,1,4.1365623e-05,4.1365623e-05,9V,9,False
ERR570435#15,9V,1,0.0,0.0,9V,9,False
ERR908867#1,19F,1,1.1920929e-07,1.1920929e-07,19F,19F,False
ERR908867#5,19F,1,5.9604645e-08,5.9604645e-08,19F,19F,False
SRR26818089#2,8,1,0.0,0.0,8,8,False
SRR26818089#7,8,1,1.1026859e-05,1.1026859e-05,8,8,False
SRR26930747#3,19A,1,0.0010823607,0.0010823607,19A,19A,False
SRR26930747#26,19A,1,0.0160501,0.0160501,19A,19A,False
ERR751053#1,19F,1,0.0,0.0,19F,19F,False
ERR751053#6,19F,1,5.9604645e-08,5.9604645e-08,19F,19F,False
ERR2090799#2,12F,1,0.0,0.0,12F,12_44_46,False
ERR2090799#4,12F,1,0.0,0.0,12F,12_44_46,False
ERR13365451#4,13,1,0.0011980534,0.0011980534,13,13,False
ERR13365451#15,13,1,0.13709056,0.13709056,22A,22,False
ERR1066336#3,15A,1,0.0,0.0,15A,15,False
SRR26880001#16,10A,1,0.0,0.0,10A,10,False
SRR26880001#27,10A,1,0.0,0.0,10A,10,False
ERR913115#1,16F,1,0.0,0.0,16F,16F,False
SRR26673704#2,22F,1,0.0,0.0,22F,22,False
SRR26673704#16,22F,1,0.0,0.0,22F,22,False
ERR1065323#4,17F,1,0.0075840354,0.0075840354,17F,17F,False
ERR1065323#13,17F,1,2.7537346e-05,2.7537346e-05,17F,17F,False
ERR1202417#2,4,1,1.1920929e-07,1.1920929e-07,4,4,False
ERR1202417#8,4,1,0.0,0.0,4,4,False
ERR13374647#8,14,1,2.3841858e-07,2.3841858e-07,14,14,False
ERR13374647#10,14,1,7.69496e-05,7.69496e-05,14,14,False
SRR26714705#1,15A,1,6.3180923e-06,6.3180923e-06,15A,15,False
ERR13364574#15,33F,1,0.004421115,0.004421115,33F,33A_33F_37,False
ERR13364574#17,33F,1,0.00089621544,0.00089621544,33F,33A_33F_37,False
ERR908923#1,16F,1,0.0,0.0,16F,16F,False
ERR13365171#16,21,1,0.0,0.0,21,21,False
ERR13365171#25,21,1,0.01850903,0.01850903,21,21,False
ERR13365849#3,8,1,2.8550625e-05,2.8550625e-05,8,8,False
SRR26884368#2,3,1,0.0,0.0,3,3,False
ERR742863#1,29,1,2.3841858e-07,2.3841858e-07,29,29,False
ERR2089976#1,1,1,0.0,0.0,1,1,False
ERR2089976#5,1,1,0.0,0.0,1,1,False
SRR26817840#2,9N,1,0.0,0.0,9N,9,False
SRR26817840#6,9N,1,0.0,0.0,9N,9,False
SRR26673335#5,12F,1,0.0,0.0,12F,12_44_46,False
SRR26673335#24,12F,1,0.0,0.0,12F,12_44_46,False
ERR600425#4,21,1,3.1113625e-05,3.1113625e-05,21,21,False
ERR600425#23,21,1,0.0,0.0,21,21,False
ERR13365905#18,23A,1,0.0,0.0,23A,23,False
ERR13365646#5,3,1,0.0,0.0,3,3,False
ERR913097#2,7C,1,1.7881393e-07,1.7881393e-07,7C,7B_7C_40,False
ERR913097#9,7C,1,0.0,0.0,7C,7B_7C_40,False
ERR2681124#3,34,1,0.0,0.0,34,34,False
ERR2681124#7,34,1,0.0,0.0,34,34,False
ERR3217621#6,3,1,0.027932048,0.027932048,3,3,False
ERR3217621#14,3,1,0.0018069148,0.0018069148,3,3,False
SRR26884689#1,15A,1,0.0,0.0,15A,15,False
SRR26879602#2,31,1,0.0,0.0,31,31,False
SRR26879602#16,31,1,2.9802322e-07,2.9802322e-07,31,31,False
ERR909083#3,9V,1,0.0,0.0,9V,9,False
ERR909083#27,9V,1,1.7881393e-07,1.7881393e-07,9V,9,False
ERR1788155#2,28A,1,4.172325e-07,4.172325e-07,28A,28,False
ERR1065324#3,9V,1,0.0,0.0,9V,9,False
ERR338167#4,6A,1,0.004768431,0.004768431,6B,6,False
ERR1795511#1,24F,1,8.0645084e-05,8.0645084e-05,24F,Serogroup 24,False
SRR26878382#6,7C,1,0.0,0.0,7C,7B_7C_40,False
SRR26878382#16,7C,1,4.7683716e-07,4.7683716e-07,7C,7B_7C_40,False
SRR26931095#3,22F,1,0.0,0.0,22F,22,False
SRR26931095#5,22F,1,0.0,0.0,22F,22,False
ERR869833#5,9V,1,0.0,0.0,9V,9,False
ERR869833#26,9V,1,0.0,0.0,9V,9,False
ERR980234#2,34,1,0.0,0.0,34,34,False
ERR980234#5,34,1,5.9604645e-08,5.9604645e-08,34,34,False
SRR26714146#9,Serogroup 24,1,0.0,0.0,Serogroup 24,Serogroup 24,False
ERR13366130#7,10A,1,3.8683414e-05,3.8683414e-05,10A,10,False
ERR13366130#25,10A,1,0.0,0.0,10A,10,False
ERR2612041#15,9V,1,0.0,0.0,9V,9,False
ERR2612041#41,9V,1,0.0,0.0,9V,9,False
SRR26714766#12,23B,1,0.0,0.0,23B,23,False
SRR26714766#161,23B,1,0.23093039,0.23093039,19A,19A,True
ERR600171#1,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR600171#8,15B/C,1,0.006046474,0.006046474,15B/C,15B/C,False
ERR1422380#3,1,1,0.0,0.0,1,1,False
ERR1422380#12,1,1,0.0,0.0,1,1,False
ERR997533#2,35B,1,0.0,0.0,35B,35B_35D,False
ERR1795508#1,9V,1,0.0,0.0,9V,9,False
ERR1795508#21,9V,1,0.0,0.0,9V,9,False
SRR26931877#2,23A,1,0.0,0.0,23A,23,False
ERR1430833#1,1,1,0.0,0.0,1,1,False
ERR1430833#5,1,1,0.0,0.0,1,1,False
ERR1065650#2,19F,1,0.00024199486,0.00024199486,19F,19F,False
ERR1065650#35,19F,1,0.0,0.0,19F,19F,False
ERR568448#1,1,1,1.7881393e-07,1.7881393e-07,1,1,False
ERR568448#4,1,1,0.0,0.0,1,1,False
ERR505743#11,7F,1,0.0,0.0,7F,7A_7F,False
ERR505743#57,7F,1,1.1920929e-07,1.1920929e-07,7F,7A_7F,False
ERR600353#1,6A,1,0.0,0.0,6A,6,False
ERR908968#10,6B,1,0.0,0.0,6B,6,False
ERR908968#19,6B,1,3.784895e-05,3.784895e-05,6B,6,False
SRR26880180#5,33F,1,0.0,0.0,33F,33A_33F_37,False
SRR26880180#16,33F,1,1.1920929e-07,1.1920929e-07,33F,33A_33F_37,False
SRR26884376#5,3,1,0.0,0.0,3,3,False
ERR774556#8,16F,1,1.7881393e-07,1.7881393e-07,16F,16F,False
ERR774556#15,16F,1,1.2218952e-05,1.2218952e-05,16F,16F,False
SRR26931624#1,35F,1,0.0,0.0,35F,35F,False
ERR884422#1,35F,1,0.0,0.0,35F,35F,False
ERR1288926#1,10A,1,0.003379643,0.003379643,10A,10,False
ERR7567851#2,15B,1,0.0,0.0,15B/C,15B/C,False
ERR730180#1,34,1,3.5762787e-07,3.5762787e-07,34,34,False
ERR730180#12,34,1,2.8550625e-05,2.8550625e-05,34,34,False
SRR26910259#1,23A,1,4.3094158e-05,4.3094158e-05,23A,23,False
ERR4501379#1,19A,1,1.1920929e-07,1.1920929e-07,19A,19A,False
ERR13365535#1,35F,1,6.9856644e-05,6.9856644e-05,35F,35F,False
ERR980318#1,19F,1,0.08939159,0.08939159,6B,6,False
ERR980318#4,19F,1,0.008512676,0.008512676,19F,19F,False
SRR26930428#2,8,1,0.0,0.0,8,8,False
SRR26930428#4,8,1,2.092123e-05,2.092123e-05,8,8,False
ERR7567935#6,23F,1,7.2062016e-05,7.2062016e-05,23F,23,False
ERR2853684#2,19A,1,0.0,0.0,19A,19A,False
ERR13365964#1,19A,1,4.953146e-05,4.953146e-05,19A,19A,False
ERR3796543#4,14,1,0.0,0.0,14,14,False
ERR3796543#9,14,1,0.0,0.0,14,14,False
ERR2681332#1,6B,1,0.0,0.0,6B,6,False
SRR26834313#2,8,1,1.1920929e-07,1.1920929e-07,8,8,False
ERR2681090#18,19B,1,0.14591742,0.14591742,19B,19B_19C,False
ERR2681090#25,19B,1,0.0,0.0,19B,19B_19C,False
SRR26594252#1,22F,1,0.0,0.0,22F,22,False
SRR26594252#8,22F,1,0.0037811399,0.0037811399,22F,22,False
ERR913555#6,6A,1,0.0,0.0,6A,6,False
SRR26818510#15,6C,1,0.0001142025,0.0001142025,6C,6,False
ERR980043#1,7B,1,0.0,0.0,7B,7B_7C_40,False
ERR13365993#4,22F,1,0.0,0.0,22F,22,False
ERR13365993#8,22F,1,0.0,0.0,22F,22,False
ERR633079#12,23F,1,0.010657728,0.010657728,23F,23,False
ERR633079#14,23F,1,0.0,0.0,23F,23,False
ERR13375131#2,8,1,0.0,0.0,8,8,False
ERR13375131#9,8,1,0.0,0.0,8,8,False
SRR26673384#4,8,1,0.0,0.0,8,8,False
ERR2680617#1,19F,1,0.0,0.0,19F,19F,False
ERR2680617#5,19F,1,0.0,0.0,19F,19F,False
SRR26673275#2,8,1,0.0,0.0,8,8,False
SRR26673275#13,8,1,0.0,0.0,8,8,False
ERR774262#3,28A,1,0.17817652,0.17817652,28A,28,False
ERR774262#19,28A,1,0.0658288,0.0658288,6B,6,False
ERR516668#9,6A,1,0.0021553636,0.0021553636,6A,6,False
ERR516668#37,6A,1,0.09702051,0.09702051,19F,19F,False
SRR26594342#1,9N,1,2.8073788e-05,2.8073788e-05,9N,9,False
SRR26594342#26,9N,1,1.7881393e-07,1.7881393e-07,9N,9,False
ERR3303227#2,6B,1,1.7881393e-07,1.7881393e-07,6B,6,False
SRR26884435#1,9N,1,5.9604645e-08,5.9604645e-08,9N,9,False
SRR26884435#5,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
ERR730529#1,19F,1,8.821487e-06,8.821487e-06,19F,19F,False
ERR1788207#2,15B/C,1,0.0,0.0,15B/C,15B/C,False
SRR26749175#1,33F,1,0.0,0.0,33F,33A_33F_37,False
SRR26884475#3,14,1,0.0,0.0,14,14,False
SRR26884475#21,14,1,0.0,0.0,14,14,False
ERR1202580#4,7F,1,0.0,0.0,7F,7A_7F,False
ERR2667510#6,14,1,0.0,0.0,14,14,False
ERR2667510#14,14,1,0.0,0.0,14,14,False
ERR568543#1,6A,1,8.7440014e-05,8.7440014e-05,6A,6,False
ERR2089774#1,1,1,0.0,0.0,1,1,False
ERR2089774#7,1,1,0.0,0.0,1,1,False
ERR2090008#2,6A,1,0.0,0.0,6A,6,False
ERR2090960#2,1,1,0.0,0.0,1,1,False
ERR2090960#7,1,1,0.0,0.0,1,1,False
SRR26790138#2,15A,1,0.0,0.0,15A,15,False
SRR26884462#15,33F,1,5.9604645e-08,5.9604645e-08,33F,33A_33F_37,False
SRR26884462#18,33F,1,5.9604645e-08,5.9604645e-08,33F,33A_33F_37,False
ERR1202563#1,1,1,0.0,0.0,1,1,False
ERR1202563#26,1,1,0.0,0.0,1,1,False
SRR26749626#1,19A,1,9.3758106e-05,9.3758106e-05,19A,19A,False
SRR26749626#25,19A,1,0.08806026,0.08806026,19A,19A,False
SRR26878606#1,23A,1,1.7881393e-07,1.7881393e-07,23A,23,False
ERR13364681#9,14,1,0.0,0.0,14,14,False
ERR13364681#11,14,1,0.0,0.0,14,14,False
SRR26930521#2,12F,1,0.0,0.0,12F,12_44_46,False
SRR26930521#10,12F,1,0.0,0.0,12F,12_44_46,False
SRR26878004#5,33F,1,0.0,0.0,33F,33A_33F_37,False
SRR26878004#18,33F,1,0.0,0.0,33F,33A_33F_37,False
ERR13397670#8,35B,1,0.24814779,0.24814779,35B,35B_35D,True
ERR13397670#41,35B,1,1.1324883e-06,1.1324883e-06,35B,35B_35D,False
ERR1202150#1,13,1,0.0,0.0,13,13,False
ERR876787#1,19F,1,0.23179889,0.23179889,19F,19F,True
ERR876787#4,19F,1,1.1920929e-07,1.1920929e-07,19F,19F,False
SRR26790160#1,33F,1,0.0,0.0,33F,33A_33F_37,False
SRR26930226#1,12F,1,0.0,0.0,12F,12_44_46,False
SRR26930226#9,12F,1,0.0,0.0,12F,12_44_46,False
SRR26931633#3,19F,1,0.0,0.0,19F,19F,False
SRR26931633#8,19F,1,0.0,0.0,19F,19F,False
ERR632918#1,23F,1,3.1888485e-05,3.1888485e-05,23F,23,False
SRR26714273#3,22F,1,0.0,0.0,22F,22,False
SRR26714273#10,22F,1,0.0,0.0,22F,22,False
SRR26750117#17,4,1,1.1920929e-07,1.1920929e-07,4,4,False
SRR26750117#22,4,1,5.9604645e-08,5.9604645e-08,4,4,False
ERR2089255#8,28F,1,0.022040486,0.022040486,28F,28,False
ERR2089255#17,28F,1,0.0026283264,0.0026283264,28F,28,False
SRR26931510#1,3,1,0.0,0.0,3,3,False
ERR1430928#1,16F,1,0.0,0.0,16F,16F,False
ERR1430928#14,16F,1,1.8298626e-05,1.8298626e-05,16F,16F,False
ERR1453751#2,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR1453751#5,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR997487#23,13,1,0.28775024,0.28775024,13,13,True
ERR997487#37,13,1,4.386902e-05,4.386902e-05,13,13,False
ERR1066040#1,6A,1,5.6028366e-05,5.6028366e-05,6A,6,False
ERR2667182#1,20,1,0.00070393085,0.00070393085,20B,20,False
ERR2667182#12,20,1,0.022571504,0.022571504,20B,20,False
ERR3795535#1,16F,1,1.013279e-05,1.013279e-05,16F,16F,False
ERR2667623#2,1,1,5.9604645e-08,5.9604645e-08,1,1,False
ERR2667623#4,1,1,0.0,0.0,1,1,False
SRR26878075#1,12F,1,0.0,0.0,12F,12_44_46,False
SRR26878075#9,12F,1,2.3841858e-07,2.3841858e-07,12F,12_44_46,False
SRR26594663#4,33F,1,0.0,0.0,33F,33A_33F_37,False
SRR26594663#21,33F,1,1.13248825e-05,1.13248825e-05,33F,33A_33F_37,False
ERR1065666#2,19F,1,0.0,0.0,19F,19F,False
ERR1065666#3,19F,1,1.1146069e-05,1.1146069e-05,19F,19F,False
SRR26931216#10,19F,1,0.0001283288,0.0001283288,19F,19F,False
SRR26931216#54,19F,1,3.5762787e-07,3.5762787e-07,19F,19F,False
SRR26930888#5,11A,1,1.692772e-05,1.692772e-05,11A,11,False
ERR1065156#1,16F,1,0.0,0.0,16F,16F,False
SRR26911076#6,8,1,0.0033643246,0.0033643246,8,8,False
SRR26911076#14,8,1,0.0,0.0,8,8,False
ERR925167#1,11A,1,0.0,0.0,11A,11,False
ERR13374815#2,23B,1,0.013140023,0.013140023,23B,23,False
ERR13374815#36,23B,1,0.011837304,0.011837304,23B,23,False
SRR26878578#5,Serogroup 24,1,0.004593134,0.004593134,Serogroup 24,Serogroup 24,False
SRR26878578#21,Serogroup 24,1,0.00010186434,0.00010186434,Serogroup 24,Serogroup 24,False
SRR26833838#2,8,1,0.0,0.0,8,8,False
SRR26833838#7,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26877915#2,22F,1,0.0,0.0,22F,22,False
SRR26877915#14,22F,1,0.0,0.0,22F,22,False
SRR26594394#1,12F,1,0.0,0.0,12F,12_44_46,False
SRR26594394#16,12F,1,0.0,0.0,12F,12_44_46,False
ERR2667430#2,15A,1,7.212162e-06,7.212162e-06,15A,15,False
SRR26910484#1,23B,1,0.0,0.0,23B,23,False
ERR3303266#4,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR2089710#6,5,1,0.0,0.0,5,5,False
ERR2089710#25,5,1,0.0,0.0,5,5,False
ERR2090604#7,7F,1,2.3841858e-07,2.3841858e-07,7F,7A_7F,False
ERR2090604#28,7F,1,0.0,0.0,7F,7A_7F,False
ERR1422562#2,23F,1,0.0,0.0,23F,23,False
ERR13374826#13,22F,1,5.9604645e-08,5.9604645e-08,22F,22,False
ERR13374826#30,22F,1,1.1920929e-07,1.1920929e-07,22F,22,False
ERR2680810#2,23A,1,1.7881393e-07,1.7881393e-07,23A,23,False
SRR26714848#1,9N,1,0.0,0.0,9N,9,False
SRR26714848#37,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
SRR26797391#5,8,1,1.1563301e-05,1.1563301e-05,8,8,False
ERR774232#1,8,1,0.0,0.0,8,8,False
ERR997677#2,6A,1,0.0,0.0,6A,6,False
ERR980273#1,39,1,0.0,0.0,39,39,False
SRR26672783#3,19A,1,0.0,0.0,19A,19A,False
SRR26672783#21,19A,1,8.034706e-05,8.034706e-05,19A,19A,False
ERR7568089#1,15A,1,1.7881393e-07,1.7881393e-07,15A,15,False
ERR7568089#19,15A,1,0.0,0.0,15A,15,False
ERR14654058#8,15B,1,0.0,0.0,15B,15,False
ERR14654058#12,15B,1,0.0029633045,0.0029633045,15B/C,15B/C,False
ERR1214499#1,18A,1,9.834766e-06,9.834766e-06,18A,18,False
ERR331182#27,6B,1,0.0019600987,0.0019600987,6B,6,False
ERR331182#119,6B,1,0.0,0.0,6A,6,False
ERR909233#1,16F,1,0.0,0.0,16F,16F,False
ERR1453554#9,14,1,0.0,0.0,14,14,False
ERR1453554#10,14,1,4.4047832e-05,4.4047832e-05,14,14,False
ERR7568029#1,8,1,0.0,0.0,8,8,False
SRR26789478#2,8,1,0.0,0.0,8,8,False
SRR26789478#4,8,1,0.0,0.0,8,8,False
ERR2680644#1,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR577956#1,23B,1,9.36389e-05,9.36389e-05,23B,23,False
ERR340888#17,6B,1,0.0,0.0,6B,6,False
ERR979901#1,23F,1,0.0,0.0,23F,23,False
SRR26834134#4,12F,1,0.0,0.0,12F,12_44_46,False
SRR26834134#27,12F,1,0.0,0.0,12F,12_44_46,False
ERR2667848#7,14,1,0.0,0.0,14,14,False
ERR2667848#16,14,1,0.0,0.0,14,14,False
ERR13364611#2,33F,1,5.9604645e-08,5.9604645e-08,33F,33A_33F_37,False
ERR13364611#16,33F,1,0.0,0.0,33F,33A_33F_37,False
ERR742530#1,9N,1,0.0,0.0,9N,9,False
ERR742530#19,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
ERR1065570#21,5,1,2.3841858e-07,2.3841858e-07,5,5,False
ERR1065570#26,5,1,0.0,0.0,5,5,False
ERR2680816#1,6B,1,1.7881393e-07,1.7881393e-07,6B,6,False
ERR326594#36,23F,1,0.0,0.0,23F,23,False
ERR326594#118,23F,1,0.0,0.0,23F,23,False
SRR26594383#1,9N,1,9.000301e-06,9.000301e-06,9N,9,False
SRR26797291#1,15A,1,1.1920929e-07,1.1920929e-07,15A,15,False
SRR26797465#26,19A,1,1.7881393e-07,1.7881393e-07,19A,19A,False
SRR26797465#30,19A,1,1.0967255e-05,1.0967255e-05,19A,19A,False
ERR1788070#8,14,1,0.0,0.0,14,14,False
ERR1788070#9,14,1,0.0,0.0,14,14,False
SRR26673057#1,19A,1,5.90086e-06,5.90086e-06,19A,19A,False
ERR736918#17,6A,1,0.03270811,0.03270811,6B,6,False
ERR736918#22,6A,1,0.055121005,0.055121005,6A,6,False
ERR505469#1,19F,1,5.9604645e-08,5.9604645e-08,19F,19F,False
ERR505469#46,19F,1,2.3841858e-07,2.3841858e-07,19F,19F,False
SRR26931602#3,8,1,0.0,0.0,8,8,False
SRR26931602#5,8,1,0.0,0.0,8,8,False
ERR2090500#2,9L,1,0.1406343,0.1406343,9L,9,False
ERR2090500#5,9L,1,0.077436805,0.077436805,9L,9,False
ERR1430925#1,19F,1,7.0929527e-06,7.0929527e-06,19F,19F,False
ERR1430925#12,19F,1,0.0,0.0,19F,19F,False
SRR26883956#5,16F,1,0.0,0.0,16F,16F,False
SRR26883956#10,16F,1,1.7881393e-07,1.7881393e-07,16F,16F,False
ERR913548#9,14,1,0.0,0.0,14,14,False
ERR913548#29,14,1,1.1920929e-07,1.1920929e-07,14,14,False
ERR714531#1,6A,1,5.9604645e-08,5.9604645e-08,6A,6,False
ERR714531#15,6A,1,1.7881393e-06,1.7881393e-06,6A,6,False
ERR884459#1,35F,1,0.0,0.0,35F,35F,False
SRR26818544#2,8,1,5.9604645e-08,5.9604645e-08,8,8,False
SRR26818544#7,8,1,1.1920929e-07,1.1920929e-07,8,8,False
ERR2090711#21,1,1,0.0,0.0,1,1,False
ERR2090711#41,1,1,5.9604645e-08,5.9604645e-08,1,1,False
ERR2089765#1,6B,1,5.9604645e-08,5.9604645e-08,6B,6,False
ERR633014#9,14,1,0.0,0.0,14,14,False
ERR633014#11,14,1,0.00019675493,0.00019675493,14,14,False
ERR1191846#10,23B,1,0.0,0.0,23B,23,False
ERR1191846#56,23B,1,0.1439743,0.1439743,23B,23,False
SRR26749866#2,3,1,0.0,0.0,3,3,False
SRR26789756#1,9N,1,0.0,0.0,9N,9,False
SRR26789756#23,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
SRR26797927#13,38,1,0.00031864643,0.00031864643,38,25A_25F_38,False
SRR26797927#21,38,1,0.0033063293,0.0033063293,38,25A_25F_38,False
ERR633106#1,19A,1,0.0,0.0,19A,19A,False
SRR26749446#1,12F,1,0.0,0.0,12F,12_44_46,False
SRR26749446#7,12F,1,0.0,0.0,12F,12_44_46,False
ERR600265#2,6C,1,0.089845,0.089845,6C,6,False
ERR600265#11,6C,1,0.0012441278,0.0012441278,6C,6,False
SRR26879939#2,8,1,0.0,0.0,8,8,False
SRR26879939#10,8,1,1.1920929e-07,1.1920929e-07,8,8,False
ERR876565#12,14,1,1.1920929e-07,1.1920929e-07,14,14,False
ERR876565#13,14,1,3.6597252e-05,3.6597252e-05,14,14,False
SRR26833707#1,3,1,0.0,0.0,3,3,False
ERR3899506#1,23F,1,0.013285577,0.013285577,23F,23,False
SRR26833686#1,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
SRR26833686#4,9N,1,0.0,0.0,9N,9,False
ERR340827#8,14,1,0.0,0.0,14,14,False
ERR340827#26,14,1,5.9604645e-08,5.9604645e-08,14,14,False
SRR26673091#1,9N,1,0.026588023,0.026588023,9N,9,False
SRR26673091#6,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
SRR26750084#2,22F,1,0.0,0.0,22F,22,False
SRR26750084#31,22F,1,0.0,0.0,22F,22,False
SRR26749385#11,9N,1,5.9604645e-08,5.9604645e-08,9N,9,False
SRR26749385#24,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
SRR26931545#13,10A,1,1.1920929e-07,1.1920929e-07,10A,10,False
SRR26931545#27,10A,1,0.0,0.0,10A,10,False
ERR1788090#1,1,1,0.0,0.0,1,1,False
ERR1788090#56,1,1,0.0,0.0,1,1,False
ERR433940#2,12F,1,0.0,0.0,12F,12_44_46,False
ERR433940#21,12F,1,0.20088023,0.20088023,12F,12_44_46,True
SRR26883755#1,16F,1,1.1920929e-07,1.1920929e-07,16F,16F,False
SRR26883755#4,16F,1,5.966425e-05,5.966425e-05,16F,16F,False
ERR1106658#1,1,1,1.1920929e-07,1.1920929e-07,1,1,False
ERR1106658#5,1,1,0.0,0.0,1,1,False
ERR2089077#2,11A,1,0.0,0.0,11A,11,False
SRR26818184#2,8,1,0.0,0.0,8,8,False
SRR26818184#7,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26884139#7,3,1,0.0,0.0,3,3,False
SRR26673531#3,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
SRR26673531#12,9N,1,3.5762787e-07,3.5762787e-07,9N,9,False
ERR2680692#4,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR13364701#1,33F,1,0.0,0.0,33F,33A_33F_37,False
ERR751066#1,6A,1,0.0,0.0,6A,6,False
SRR26594373#15,17F,1,0.0,0.0,17F,17F,False
SRR26594373#18,17F,1,0.0,0.0,17F,17F,False
ERR13365035#1,33F,1,5.9604645e-08,5.9604645e-08,33F,33A_33F_37,False
ERR13365035#5,33F,1,0.0,0.0,33F,33A_33F_37,False
ERR449170#22,9V,1,0.0,0.0,14,14,False
ERR449170#49,9V,1,0.0,0.0,9V,9,False
SRR26818415#8,12F,1,0.0,0.0,12F,12_44_46,False
SRR26818415#27,12F,1,0.0,0.0,12F,12_44_46,False
ERR1214657#9,14,1,0.0,0.0,14,14,False
ERR1214657#11,14,1,2.7894974e-05,2.7894974e-05,14,14,False
ERR505546#2,19F,1,0.0,0.0,19F,19F,False
ERR505546#49,19F,1,2.3841858e-07,2.3841858e-07,19F,19F,False
ERR742500#2,19A,1,1.2457371e-05,1.2457371e-05,19A,19A,False
ERR742500#6,19A,1,0.0,0.0,19A,19A,False
SRR26879470#1,12F,1,3.516674e-06,3.516674e-06,12F,12_44_46,False
SRR26879470#29,12F,1,0.0,0.0,12F,12_44_46,False
ERR730625#2,18C,1,0.0,0.0,18C,18,False
ERR2090283#1,36,1,0.0,0.0,36,36,False
ERR633005#9,23F,1,0.0,0.0,23F,23,False
ERR633005#19,23F,1,0.0,0.0,23F,23,False
SRR26749658#1,9N,1,0.0036124587,0.0036124587,9N,9,False
SRR26749658#3,9N,1,0.008259356,0.008259356,9N,9,False
SRR26797977#6,9L,1,0.022109032,0.022109032,9L,9,False
SRR26797977#10,9L,1,0.003355682,0.003355682,9L,9,False
SRR26931280#5,9N,1,0.0,0.0,9N,9,False
SRR26931280#7,9N,1,5.9604645e-08,5.9604645e-08,9N,9,False
ERR913230#4,6A,1,0.0,0.0,6A,6,False
ERR913230#6,6A,1,2.3841858e-07,2.3841858e-07,6A,6,False
ERR2680625#1,6B,1,3.415346e-05,3.415346e-05,6B,6,False
ERR9796529#3,34,1,0.0,0.0,34,34,False
SRR26673419#1,22F,1,0.0,0.0,22F,22,False
SRR26673419#21,22F,1,5.9604645e-08,5.9604645e-08,22F,22,False
SRR26833932#14,19F,1,1.1920929e-07,1.1920929e-07,19F,19F,False
SRR26833932#29,19F,1,0.0,0.0,19F,19F,False
SRR26594665#1,3,1,0.0,0.0,3,3,False
ERR2213054#5,14,1,7.4505806e-05,7.4505806e-05,14,14,False
ERR2213054#9,14,1,0.0,0.0,14,14,False
ERR979990#3,31,1,0.2390008,0.2390008,31,31,True
ERR979990#14,31,1,5.9604645e-08,5.9604645e-08,31,31,False
ERR862402#28,21,1,5.9604645e-08,5.9604645e-08,21,21,False
ERR862402#62,21,1,0.02100873,0.02100873,11A,11,False
ERR1430879#1,3,1,0.0,0.0,3,3,False
ERR862342#1,6A,1,0.000172019,0.000172019,6A,6,False
SRR26672768#2,16F,1,0.0,0.0,16F,16F,False
ERR505746#3,7F,1,1.6450882e-05,1.6450882e-05,7F,7A_7F,False
ERR997577#1,23B,1,5.9604645e-08,5.9604645e-08,23B,23,False
SRR26714340#2,15A,1,0.0,0.0,15A,15,False
SRR26797181#1,6C,1,1.8835068e-05,1.8835068e-05,6C,6,False
SRR26797131#13,19F,1,0.0,0.0,19F,19F,False
SRR26797131#15,19F,1,1.1920929e-07,1.1920929e-07,19F,19F,False
