sample_id,Serotype,Is_capsule,knn_distance,nn_distance,nn_serotype,nn_genogroup,is_novel
SRR26750100#26,12F,1,0.0,0.0,12F,12_44_46,False
ERR13374837#1,10A,1,0.00011044741,0.00011044741,10A,10,False
ERR13374837#28,10A,1,0.0,0.0,10A,10,False
ERR3796610#5,24F,1,0.0,0.0,24F,Serogroup 24,False
ERR862334#1,6B,1,0.0,0.0,6B,6,False
ERR1065259#15,15B/C,1,2.8014183e-06,2.8014183e-06,15B/C,15B/C,False
ERR1065259#24,15B/C,1,5.9604645e-08,5.9604645e-08,15B/C,15B/C,False
SRR26673377#34,38,1,2.849102e-05,2.849102e-05,38,25A_25F_38,False
SRR26673377#91,38,1,0.0,0.0,38,25A_25F_38,False
ERR1066155#1,15B/C,1,0.0,0.0,15C,15,False
ERR1422331#5,22F,1,0.0005956292,0.0005956292,22F,22,False
ERR1422331#33,22F,1,0.0,0.0,22F,22,False
ERR633097#7,6A,1,0.0011648536,0.0011648536,6A,6,False
ERR633097#26,6A,1,0.028290749,0.028290749,6A,6,False
ERR505564#5,6B,1,0.0,0.0,6B,6,False
ERR319388#19,6B,1,0.0,0.0,6B,6,False
ERR319388#30,6B,1,0.0,0.0,6B,6,False
ERR1658209#6,7F,1,7.1525574e-07,7.1525574e-07,7F,7A_7F,False
ERR1658209#26,7F,1,1.1920929e-07,1.1920929e-07,7F,7A_7F,False
SRR26714149#6,9N,1,5.9604645e-08,5.9604645e-08,9N,9,False
SRR26714149#11,9N,1,0.0,0.0,9N,9,False
ERR730909#24,6B,1,2.3841858e-07,2.3841858e-07,6B,6,False
ERR730909#26,6B,1,0.0,0.0,6B,6,False
ERR1430814#7,19A,1,0.0,0.0,19A,19A,False
ERR1430814#24,19A,1,0.0,0.0,19A,19A,False
ERR980173#18,15B/C,1,9.179115e-05,9.179115e-05,15B/C,15B/C,False
ERR980173#33,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR3796612#12,24F,1,0.0,0.0,24F,Serogroup 24,False
ERR340867#1,19F,1,0.0,0.0,19F,19F,False
ERR340867#12,19F,1,2.3841858e-07,2.3841858e-07,19F,19F,False
ERR2680981#3,18C,1,3.552437e-05,3.552437e-05,18C,18,False
ERR2680981#15,18C,1,0.0042090416,0.0042090416,18C,18,False
ERR506066#2,8,1,2.3841858e-07,2.3841858e-07,8,8,False
ERR506066#5,8,1,0.0011683702,0.0011683702,8,8,False
ERR730319#4,19A,1,1.1920929e-07,1.1920929e-07,19A,19A,False
ERR730319#28,19A,1,0.0,0.0,19A,19A,False
ERR8481879#6,12F,1,0.0,0.0,12F,12_44_46,False
ERR1065163#9,15B/C,1,2.3841858e-07,2.3841858e-07,15B/C,15B/C,False
ERR1065163#11,15B/C,1,4.5895576e-06,4.5895576e-06,15B/C,15B/C,False
ERR2667398#2,6D,1,5.9604645e-08,5.9604645e-08,6D,6,False
ERR979949#4,33F,1,0.037557065,0.037557065,33F,33A_33F_37,False
ERR979949#15,33F,1,1.1920929e-07,1.1920929e-07,33F,33A_33F_37,False
ERR600321#2,6B,1,0.0,0.0,6B,6,False
ERR600321#24,6B,1,0.0,0.0,6E,6E,False
SRR26673107#1,7C,1,0.0,0.0,7C,7B_7C_40,False
SRR26673107#11,7C,1,0.0,0.0,7C,7B_7C_40,False
ERR862527#12,12F,1,3.5762787e-07,3.5762787e-07,12F,12_44_46,False
ERR862527#28,12F,1,0.0,0.0,12F,12_44_46,False
ERR730521#2,1,1,0.0,0.0,1,1,False
ERR730521#5,1,1,0.0,0.0,1,1,False
ERR742392#1,19A,1,7.092953e-05,7.092953e-05,19A,19A,False
ERR730314#16,16F,1,0.0,0.0,16F,16F,False
ERR730314#31,16F,1,1.1920929e-07,1.1920929e-07,16F,16F,False
SRR26883844#2,8,1,0.00013411045,0.00013411045,8,8,False
ERR662393#2,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR662393#27,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR884679#1,6A,1,0.0,0.0,6A,6,False
ERR884679#11,6A,1,0.0,0.0,6A,6,False
ERR2667593#2,12F,1,2.3305416e-05,2.3305416e-05,12F,12_44_46,False
ERR326578#28,19A,1,0.0,0.0,19A,19A,False
ERR326578#126,19A,1,5.9604645e-08,5.9604645e-08,19A,19A,False
SRR26931046#7,38,1,2.9802322e-07,2.9802322e-07,38,25A_25F_38,False
SRR26931046#26,38,1,1.1920929e-07,1.1920929e-07,38,25A_25F_38,False
SRR26790076#1,7C,1,7.1525574e-07,7.1525574e-07,7C,7B_7C_40,False
ERR316735#4,19F,1,0.0,0.0,19F,19F,False
ERR316735#25,19F,1,0.0,0.0,19F,19F,False
ERR913182#1,19A,1,2.9802322e-07,2.9802322e-07,19A,19A,False
ERR876710#20,6B,1,0.0,0.0,6B,6,False
SRR26931212#1,3,1,0.0,0.0,3,3,False
SRR26878170#2,12F,1,2.3841858e-07,2.3841858e-07,12F,12_44_46,False
SRR26878170#9,12F,1,0.0,0.0,12F,12_44_46,False
SRR26749429#2,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26749429#7,8,1,0.00070494413,0.00070494413,8,8,False
ERR505580#20,11A,1,0.0,0.0,11A,11,False
ERR505580#24,11A,1,0.0,0.0,11A,11,False
ERR13365242#1,23A,1,0.0,0.0,23A,23,False
SRR26797552#11,Serogroup 33,1,0.0,0.0,33F,33A_33F_37,False
SRR26797552#18,Serogroup 33,1,0.000113904476,0.000113904476,33F,33A_33F_37,False
ERR2090390#1,6A,1,0.0,0.0,6A,6,False
ERR2089342#1,19F,1,0.0,0.0,19F,19F,False
SRR26749838#2,12F,1,3.6537647e-05,3.6537647e-05,12F,12_44_46,False
SRR26749838#10,12F,1,0.0,0.0,12F,12_44_46,False
ERR1202453#4,15B/C,1,0.008579373,0.008579373,15B/C,15B/C,False
ERR3669280#2,15B/C,1,1.3113022e-06,1.3113022e-06,15B,15,False
ERR3669280#5,15B/C,1,0.0,0.0,15B/C,15B/C,False
SRR26884741#1,20B,1,5.9604645e-08,5.9604645e-08,20B,20,False
SRR26884741#4,20B,1,2.4199486e-05,2.4199486e-05,20B,20,False
ERR7567978#1,10A,1,0.0,0.0,10A,10,False
ERR7567978#8,10A,1,0.0,0.0,10A,10,False
SRR26594590#1,6C,1,0.02702564,0.02702564,6C,6,False
SRR26594590#29,6C,1,0.18098313,0.18098313,6C,6,False
ERR1066339#1,15A,1,2.9802322e-07,2.9802322e-07,15A,15,False
ERR884313#2,6B,1,0.00024861097,0.00024861097,6E,6E,False
SRR26714464#1,15A,1,0.0,0.0,15A,15,False
SRR26714464#25,15A,1,0.0052434206,0.0052434206,15A,15,False
ERR2090587#1,19A,1,0.0,0.0,19A,19A,False
ERR730273#27,15B/C,1,1.1920929e-07,1.1920929e-07,15B/C,15B/C,False
ERR730273#53,15B/C,1,0.0,0.0,15B/C,15B/C,False
SRR26715050#1,3,1,0.0,0.0,3,3,False
ERR1191975#1,1,1,0.0,0.0,1,1,False
ERR980070#3,8,1,0.022004128,0.022004128,8,8,False
ERR980070#6,8,1,0.0,0.0,8,8,False
ERR979921#1,1,1,0.0,0.0,1,1,False
ERR979921#5,1,1,1.1920929e-07,1.1920929e-07,1,1,False
ERR505678#13,18C,1,0.00043314695,0.00043314695,18C,18,False
ERR505678#23,18C,1,0.0,0.0,18C,18,False
ERR701791#1,17F,1,0.0,0.0,17F,17F,False
ERR701791#15,17F,1,2.3841858e-07,2.3841858e-07,17F,17F,False
ERR2090900#1,5,1,0.0,0.0,5,5,False
ERR2090900#26,5,1,5.9604645e-08,5.9604645e-08,5,5,False
ERR319354#36,6C,1,1.7881393e-07,1.7881393e-07,6C,6,False
ERR319354#137,6C,1,0.0,0.0,6C,6,False
SRR26594951#2,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26594951#5,8,1,2.9087067e-05,2.9087067e-05,8,8,False
ERR633070#4,19F,1,0.0,0.0,19F,19F,False
ERR633070#30,19F,1,0.0,0.0,19F,19F,False
ERR876632#9,14,1,0.052129745,0.052129745,14,14,False
ERR876632#22,14,1,0.0,0.0,14,14,False
SRR26879711#2,8,1,0.0,0.0,8,8,False
SRR26878017#1,35F,1,0.0,0.0,35F,35F,False
ERR2089937#3,21,1,0.011018455,0.011018455,21,21,False
ERR2089937#9,21,1,1.9848347e-05,1.9848347e-05,21,21,False
ERR646580#1,14,1,0.0,0.0,14,14,False
ERR646580#23,14,1,0.0,0.0,14,14,False
SRR26789279#3,15A,1,0.0,0.0,15A,15,False
SRR26789279#12,15A,1,0.0,0.0,15A,15,False
ERR600471#1,1,1,0.0,0.0,1,1,False
ERR600471#31,1,1,0.0,0.0,1,1,False
SRR26879543#1,35F,1,0.0003799796,0.0003799796,35F,35F,False
ERR13366121#6,33B,1,0.0009750724,0.0009750724,33B,33B_33D,False
SRR26790018#1,12F,1,1.1920929e-07,1.1920929e-07,12F,12_44_46,False
SRR26790018#6,12F,1,5.9604645e-08,5.9604645e-08,12F,12_44_46,False
ERR13365049#1,14,1,0.0,0.0,14,14,False
ERR13365049#2,14,1,0.0,0.0,14,14,False
SRR26797939#2,3,1,0.0,0.0,3,3,False
ERR3669275#2,22F,1,2.9802322e-07,2.9802322e-07,22F,22,False
ERR3669275#6,22F,1,3.7372112e-05,3.7372112e-05,22F,22,False
ERR13364935#5,1,1,0.00054329634,0.00054329634,1,1,False
ERR13364935#35,1,1,0.0,0.0,1,1,False
ERR1066214#1,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR1202474#4,18C,1,1.1444092e-05,1.1444092e-05,18C,18,False
SRR26931912#4,10A,1,0.0022099018,0.0022099018,10A,10,False
SRR26931912#27,10A,1,2.9802322e-07,2.9802322e-07,10A,10,False
ERR1065180#1,34,1,0.0,0.0,34,34,False
ERR1066008#4,38,1,5.9604645e-08,5.9604645e-08,38,25A_25F_38,False
ERR1066008#5,38,1,0.0009716153,0.0009716153,38,25A_25F_38,False
ERR1453829#1,6C,1,5.9604645e-08,5.9604645e-08,6C,6,False
ERR3303328#3,6A,1,0.0,0.0,6A,6,False
SRR26673514#1,12F,1,1.1563301e-05,1.1563301e-05,12F,12_44_46,False
SRR26673514#5,12F,1,1.1920929e-07,1.1920929e-07,12F,12_44_46,False
ERR331393#4,14,1,0.0,0.0,14,14,False
ERR331393#27,14,1,0.0,0.0,14,14,False
ERR1422647#2,33F,1,0.0,0.0,33F,33A_33F_37,False
ERR1422647#5,33F,1,0.0,0.0,33F,33A_33F_37,False
ERR1788419#1,19A,1,0.0,0.0,19A,19A,False
ERR2667113#1,19A,1,0.0,0.0,19A,19A,False
SRR26834400#4,15A,1,0.0005336404,0.0005336404,15A,15,False
SRR26834400#19,15A,1,0.0,0.0,15A,15,False
ERR13365320#1,22F,1,0.0,0.0,22F,22,False
ERR13365320#21,22F,1,1.7881393e-07,1.7881393e-07,22F,22,False
ERR925084#15,23F,1,0.0,0.0,23F,23,False
ERR925084#21,23F,1,0.0,0.0,23F,23,False
SRR26931509#2,3,1,0.0,0.0,3,3,False
SRR26879664#24,8,1,0.20561016,0.20561016,12F,12_44_46,True
SRR26879664#52,8,1,0.0,0.0,8,8,False
ERR433741#5,12F,1,1.7881393e-07,1.7881393e-07,12F,12_44_46,False
ERR433741#10,12F,1,0.19280571,0.19280571,12F,12_44_46,False
SRR26818427#2,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26818427#4,8,1,1.1920929e-07,1.1920929e-07,8,8,False
ERR913375#50,38,1,5.9604645e-08,5.9604645e-08,38,25A_25F_38,False
ERR913375#56,38,1,0.009741843,0.009741843,38,25A_25F_38,False
ERR338240#1,35F,1,0.0,0.0,35F,35F,False
SRR26714908#1,8,1,1.5497208e-06,1.5497208e-06,8,8,False
SRR26714908#6,8,1,0.0,0.0,8,8,False
ERR1453519#12,1,1,5.9604645e-08,5.9604645e-08,1,1,False
ERR1453519#29,1,1,0.0,0.0,1,1,False
ERR925243#2,3,1,0.0,0.0,3,3,False
ERR13366139#8,9V,1,1.7881393e-07,1.7881393e-07,9V,9,False
ERR13366139#21,9V,1,0.0,0.0,9V,9,False
ERR600422#2,19F,1,0.0,0.0,19F,19F,False
ERR600422#3,19F,1,9.7215176e-05,9.7215176e-05,19F,19F,False
SRR26714801#23,11A,1,0.09804678,0.09804678,11A,11,False
SRR26714801#25,11A,1,0.003076911,0.003076911,11A,11,False
SRR26878009#4,3,1,0.0,0.0,3,3,False
ERR980042#7,6B,1,0.01891321,0.01891321,6B,6,False
ERR980042#14,6B,1,0.0,0.0,6B,6,False
SRR26834031#2,20B,1,0.0,0.0,20B,20,False
SRR26834031#7,20B,1,2.670288e-05,2.670288e-05,20B,20,False
SRR26833777#2,8,1,0.0,0.0,8,8,False
SRR26833777#3,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26673345#5,15A,1,0.0,0.0,15A,15,False
SRR26673345#16,15A,1,0.0,0.0,15A,15,False
ERR8481755#1,8,1,0.0,0.0,8,8,False
SRR26673744#1,3,1,0.0,0.0,3,3,False
ERR13364969#5,7F,1,0.0006225109,0.0006225109,7F,7A_7F,False
ERR13364969#27,7F,1,0.012717485,0.012717485,7F,7A_7F,False
ERR876519#17,15A,1,1.7881393e-07,1.7881393e-07,15A,15,False
ERR876519#22,15A,1,0.0015501976,0.0015501976,15A,15,False
SRR26673603#32,3,1,0.0,0.0,3,3,False
ERR2853490#4,19A,1,0.0010969043,0.0010969043,19A,19A,False
ERR870159#8,6B,1,4.2915344e-06,4.2915344e-06,6B,6,False
ERR1788052#1,23F,1,0.0,0.0,23F,23,False
ERR1795513#1,18C,1,0.0,0.0,18C,18,False
ERR1065234#1,15B/C,1,0.32090998,0.32090998,14,14,True
ERR1065234#11,15B/C,1,0.031341255,0.031341255,19F,19F,False
ERR730187#17,38,1,1.1920929e-07,1.1920929e-07,38,25A_25F_38,False
ERR730187#47,38,1,5.9604645e-08,5.9604645e-08,38,25A_25F_38,False
ERR2667931#8,14,1,0.0,0.0,14,14,False
ERR2667931#11,14,1,0.00030976534,0.00030976534,14,14,False
SRR26930889#1,7C,1,0.0,0.0,7C,7B_7C_40,False
SRR26930889#11,7C,1,5.9604645e-08,5.9604645e-08,7C,7B_7C_40,False
SRR26714691#1,23B,1,0.0,0.0,23B,23,False
ERR2681047#7,6C,1,0.00017285347,0.00017285347,6C,6,False
ERR2681047#22,6C,1,5.9604645e-08,5.9604645e-08,6A,6,False
SRR26877833#7,8,1,0.0,0.0,8,8,False
SRR26877833#10,8,1,1.1920929e-07,1.1920929e-07,8,8,False
ERR774278#4,8,1,2.861023e-05,2.861023e-05,8,8,False
ERR2090298#16,15A,1,0.0,0.0,15A,15,False
ERR2090247#2,40,1,0.0,0.0,40,7B_7C_40,False
ERR997613#1,18C,1,0.0,0.0,18C,18,False
ERR913420#4,5,1,0.0076366663,0.0076366663,5,5,False
ERR913420#21,5,1,0.0,0.0,5,5,False
ERR14654017#2,23F,1,0.0010150075,0.0010150075,23F,23,False
ERR600275#12,7F,1,0.0,0.0,7F,7A_7F,False
ERR600275#56,7F,1,0.0,0.0,7F,7A_7F,False
SRR26818682#16,33F,1,0.0,0.0,33F,33A_33F_37,False
SRR26818682#18,33F,1,0.00011408329,0.00011408329,33F,33A_33F_37,False
ERR2090937#1,23F,1,1.1384487e-05,1.1384487e-05,23F,23,False
ERR13375116#2,3,1,0.0,0.0,3,3,False
ERR13365321#4,35F,1,3.5583973e-05,3.5583973e-05,35F,35F,False
ERR1453686#1,35C,1,0.00016957521,0.00016957521,35C,35A_35C_42,False
ERR340848#1,35F,1,0.0,0.0,35F,35F,False
ERR773813#1,19F,1,0.0,0.0,19F,19F,False
ERR773813#2,19F,1,0.0,0.0,19F,19F,False
SRR26750114#7,8,1,0.0,0.0,8,8,False
SRR26750114#13,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26911196#1,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26911196#18,8,1,0.0014476776,0.0014476776,8,8,False
ERR7567870#2,7C,1,0.11704254,0.11704254,7C,7B_7C_40,False
ERR7567870#4,7C,1,0.00044560432,0.00044560432,7C,7B_7C_40,False
ERR2090669#2,12F,1,0.0,0.0,12F,12_44_46,False
ERR2090669#4,12F,1,5.9604645e-08,5.9604645e-08,12F,12_44_46,False
ERR2089731#2,12F,1,0.0,0.0,12F,12_44_46,False
ERR2089731#22,12F,1,0.0,0.0,12F,12_44_46,False
ERR1788245#2,28A,1,6.556511e-07,6.556511e-07,28A,28,False
ERR1788228#1,19A,1,0.0,0.0,19A,19A,False
ERR909267#2,19F,1,0.0,0.0,19F,19F,False
ERR909267#4,19F,1,0.0,0.0,19F,19F,False
ERR600349#9,14,1,0.0,0.0,14,14,False
ERR600349#11,14,1,1.6570091e-05,1.6570091e-05,14,14,False
ERR714707#2,3,1,0.0,0.0,3,3,False
SRR26749854#3,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26749854#5,8,1,0.0,0.0,8,8,False
ERR2667364#15,7F,1,0.10331273,0.10331273,7F,7A_7F,False
ERR2667364#27,7F,1,0.000109910965,0.000109910965,7F,7A_7F,False
SRR26931388#2,8,1,0.0,0.0,8,8,False
SRR26931388#4,8,1,2.002716e-05,2.002716e-05,8,8,False
ERR4289118#2,35A,1,0.00019675493,0.00019675493,35A,35A_35C_42,False
ERR8481568#1,12F,1,5.7816505e-06,5.7816505e-06,12F,12_44_46,False
ERR568454#1,19F,1,0.0033017397,0.0033017397,19F,19F,False
ERR568454#45,19F,1,0.0,0.0,19F,19F,False
SRR26878540#2,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26878540#6,8,1,0.0,0.0,8,8,False
ERR730848#2,19F,1,0.0,0.0,19F,19F,False
ERR730848#38,19F,1,0.0,0.0,19F,19F,False
ERR751108#2,6A,1,0.0,0.0,6A,6,False
ERR751108#15,6A,1,0.0,0.0,6A,6,False
SRR26749974#2,11A,1,0.0,0.0,11A,11,False
SRR26818287#1,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26818287#7,8,1,0.0,0.0,8,8,False
ERR13364594#3,19F,1,0.0,0.0,19F,19F,False
ERR316886#1,21,1,0.0,0.0,21,21,False
ERR316886#6,21,1,1.7881393e-07,1.7881393e-07,21,21,False
SRR26833746#2,22F,1,0.0,0.0,22F,22,False
SRR26833746#15,22F,1,4.172325e-07,4.172325e-07,22F,22,False
SRR26930482#2,12F,1,0.0,0.0,12F,12_44_46,False
SRR26930482#8,12F,1,0.0,0.0,12F,12_44_46,False
SRR26878435#3,12F,1,2.3841858e-07,2.3841858e-07,12F,12_44_46,False
SRR26878435#8,12F,1,0.0,0.0,12F,12_44_46,False
ERR750740#17,5,1,0.0,0.0,5,5,False
ERR750740#23,5,1,0.0,0.0,5,5,False
ERR1788344#2,16F,1,0.0,0.0,16F,16F,False
ERR1788344#3,16F,1,0.0,0.0,16F,16F,False
ERR1202555#6,15B/C,1,0.0027512908,0.0027512908,15B/C,15B/C,False
ERR1202555#10,15B/C,1,2.3841858e-07,2.3841858e-07,15B/C,15B/C,False
SRR26884135#1,8,1,0.0,0.0,8,8,False
ERR909057#8,6B,1,0.0,0.0,6B,6,False
ERR909057#13,6B,1,0.0,0.0,6E,6E,False
ERR1788371#1,15B/C,1,0.00046390295,0.00046390295,15B/C,15B/C,False
ERR1756428#1,15B/C,1,1.1026859e-05,1.1026859e-05,15B/C,15B/C,False
ERR774124#10,6C,1,0.1421799,0.1421799,6C,6,False
ERR774124#45,6C,1,0.0,0.0,6C,6,False
ERR900693#2,13,1,0.0,0.0,13,13,False
ERR900693#14,13,1,1.1920929e-07,1.1920929e-07,13,13,False
SRR26878453#1,8,1,1.7881393e-07,1.7881393e-07,8,8,False
SRR26878453#3,8,1,5.9604645e-08,5.9604645e-08,8,8,False
SRR26818311#2,22F,1,0.0,0.0,22F,22,False
SRR26818311#7,22F,1,4.172325e-07,4.172325e-07,22F,22,False
ERR714462#1,19F,1,0.0,0.0,19F,19F,False
ERR714462#3,19F,1,0.00011640787,0.00011640787,19F,19F,False
SRR26931105#1,19F,1,1.1920929e-07,1.1920929e-07,19F,19F,False
SRR26931105#10,19F,1,0.03392601,0.03392601,19F,19F,False
SRR26878527#12,7F,1,0.0,0.0,7F,7A_7F,False
SRR26878527#24,7F,1,0.000169456,0.000169456,7F,7A_7F,False
SRR26930446#2,Serogroup 24,1,0.0,0.0,Serogroup 24,Serogroup 24,False
ERR326346#12,6C,1,0.00075250864,0.00075250864,6C,6,False
ERR326346#119,6C,1,0.0,0.0,6C,6,False
SRR26672958#7,22F,1,0.0,0.0,22F,22,False
SRR26672958#8,22F,1,0.0,0.0,22F,22,False
SRR26931692#2,8,1,5.9604645e-08,5.9604645e-08,8,8,False
SRR26931692#4,8,1,1.3709068e-05,1.3709068e-05,8,8,False
ERR568573#1,8,1,0.0,0.0,8,8,False
SRR26790112#4,8,1,4.053116e-05,4.053116e-05,8,8,False
SRR26790112#13,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26594802#2,23B,1,0.00021791458,0.00021791458,23B,23,False
SRR26750049#1,8,1,0.00032889843,0.00032889843,8,8,False
SRR26750049#21,8,1,0.0,0.0,8,8,False
ERR714119#23,5,1,0.0,0.0,5,5,False
ERR714119#24,5,1,0.0,0.0,5,5,False
ERR2089204#1,1,1,1.1920929e-07,1.1920929e-07,1,1,False
ERR2089204#5,1,1,5.9604645e-08,5.9604645e-08,1,1,False
ERR714308#13,12F,1,8.34465e-07,8.34465e-07,12F,12_44_46,False
ERR714308#24,12F,1,0.0,0.0,12F,12_44_46,False
SRR26879861#1,8,1,0.0,0.0,8,8,False
SRR26879861#9,8,1,8.946657e-05,8.946657e-05,8,8,False
ERR506047#7,22F,1,0.0,0.0,22F,22,False
ERR506047#26,22F,1,5.9604645e-08,5.9604645e-08,22F,22,False
ERR1540792#2,19A,1,6.4373016e-06,6.4373016e-06,19A,19A,False
ERR13364793#5,19F,1,0.008893847,0.008893847,19F,19F,False
ERR13364793#18,19F,1,0.0,0.0,9V,9,False
ERR2089465#16,6C,1,0.00060784817,0.00060784817,6C,6,False
ERR2089465#32,6C,1,0.005238116,0.005238116,6C,6,False
ERR13364778#3,3,1,0.0,0.0,3,3,False
ERR1658087#1,19A,1,0.0,0.0,19A,19A,False
ERR2091061#1,23F,1,0.0,0.0,23F,23,False
ERR774649#1,1,1,0.0,0.0,1,1,False
ERR774649#33,1,1,2.3841858e-07,2.3841858e-07,1,1,False
ERR913459#1,23F,1,0.0,0.0,23F,23,False
ERR1202138#2,16F,1,2.3841858e-07,2.3841858e-07,16F,16F,False
ERR1202138#25,16F,1,0.0,0.0,16F,16F,False
SRR26878177#1,22F,1,0.0,0.0,22F,22,False
SRR26878177#6,22F,1,5.9604645e-08,5.9604645e-08,22F,22,False
ERR1422563#2,14,1,0.0,0.0,14,14,False
ERR1422563#17,14,1,0.0,0.0,14,14,False
SRR26910827#1,12F,1,0.0,0.0,12F,12_44_46,False
SRR26910827#8,12F,1,5.9604645e-08,5.9604645e-08,12F,12_44_46,False
ERR13364914#1,6B,1,0.0002015233,0.0002015233,6B,6,False
ERR742557#1,9N,1,0.0007099509,0.0007099509,9N,9,False
ERR742557#2,9N,1,0.0,0.0,9N,9,False
SRR26930859#5,3,1,0.0,0.0,3,3,False
ERR13365766#1,33F,1,0.00028061867,0.00028061867,33F,33A_33F_37,False
ERR1788271#2,37,1,0.0,0.0,37,33A_33F_37,False
ERR2089672#3,14,1,0.0,0.0,14,14,False
ERR2089672#27,14,1,1.1920929e-07,1.1920929e-07,14,14,False
ERR2089815#1,23F,1,0.0,0.0,23F,23,False
ERR3303225#1,15F,1,5.9604645e-08,5.9604645e-08,15F,15,False
ERR908885#2,19F,1,0.0,0.0,19F,19F,False
ERR908885#12,19F,1,0.0,0.0,19F,19F,False
ERR1453354#2,6A,1,0.0041843057,0.0041843057,6A,6,False
ERR913203#5,17F,1,0.0,0.0,17F,17F,False
ERR913203#16,17F,1,0.0,0.0,17F,17F,False
ERR980188#7,35F,1,5.9604645e-08,5.9604645e-08,35F,35F,False
ERR980188#32,35F,1,0.0,0.0,35F,35F,False
ERR751159#5,19A,1,0.0,0.0,19A,19A,False
ERR751159#23,19A,1,0.0,0.0,19A,19A,False
ERR2667791#1,16F,1,7.224083e-05,7.224083e-05,16F,16F,False
SRR26749913#30,12F,1,0.18361771,0.18361771,12F,12_44_46,False
SRR26749913#98,12F,1,1.7881393e-07,1.7881393e-07,12F,12_44_46,False
SRR26789351#3,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26789351#4,8,1,0.0,0.0,8,8,False
ERR774280#7,10A,1,0.0,0.0,10A,10,False
ERR774280#16,10A,1,0.0,0.0,10A,10,False
ERR1453715#2,3,1,0.0,0.0,3,3,False
ERR742612#1,23B,1,5.9604645e-08,5.9604645e-08,23B,23,False
SRR26877829#2,8,1,5.9604645e-08,5.9604645e-08,8,8,False
SRR26877829#3,8,1,0.0,0.0,8,8,False
ERR2089736#2,12F,1,5.9604645e-08,5.9604645e-08,12F,12_44_46,False
ERR2089736#33,12F,1,0.0,0.0,12F,12_44_46,False
SRR26673029#1,31,1,0.0,0.0,31,31,False
ERR980180#5,11A,1,0.0,0.0,11A,11,False
ERR980180#27,11A,1,0.009190679,0.009190679,11A,11,False
SRR26834152#1,23A,1,0.0,0.0,23A,23,False
ERR2089748#1,6A,1,0.0,0.0,6A,6,False
ERR13375108#2,3,1,0.0,0.0,3,3,False
SRR26749288#4,Serogroup 24,1,0.00030970573,0.00030970573,Serogroup 24,Serogroup 24,False
SRR26749288#20,Serogroup 24,1,0.0,0.0,Serogroup 24,Serogroup 24,False
ERR338222#3,33F,1,0.0,0.0,33F,33A_33F_37,False
ERR338222#20,33F,1,0.0,0.0,33F,33A_33F_37,False
ERR2089788#1,19A,1,0.0,0.0,19A,19A,False
ERR774630#31,19F,1,0.0,0.0,19F,19F,False
ERR774630#67,19F,1,0.0,0.0,19F,19F,False
ERR13365494#1,19F,1,5.9604645e-08,5.9604645e-08,19F,19F,False
ERR13365494#24,19F,1,1.1920929e-07,1.1920929e-07,19F,19F,False
ERR2090472#13,12F,1,0.0,0.0,12F,12_44_46,False
ERR2090472#19,12F,1,0.00029307604,0.00029307604,12F,12_44_46,False
ERR2090412#1,6B,1,8.940697e-07,8.940697e-07,6B,6,False
ERR876630#3,18C,1,0.0,0.0,18C,18,False
ERR876630#13,18C,1,1.513958e-05,1.513958e-05,18C,18,False
SRR26673432#7,12F,1,5.9604645e-08,5.9604645e-08,12F,12_44_46,False
SRR26673432#18,12F,1,0.0,0.0,12F,12_44_46,False
ERR774516#1,8,1,0.0010474324,0.0010474324,8,8,False
ERR774516#2,8,1,4.3153763e-05,4.3153763e-05,8,8,False
ERR326365#36,6B,1,0.0,0.0,6B,6,False
ERR326365#111,6B,1,0.00022250414,0.00022250414,6B,6,False
SRR26911010#1,23A,1,0.0,0.0,23A,23,False
SRR26911010#2,23A,1,0.33361953,0.33361953,14,14,True
ERR909108#2,19F,1,0.0,0.0,19F,19F,False
ERR909108#4,19F,1,0.0,0.0,19F,19F,False
ERR980279#17,6C,1,0.23639369,0.23639369,20,20,True
ERR980279#27,6C,1,0.0021263957,0.0021263957,6C,6,False
ERR568478#1,19F,1,5.9604645e-08,5.9604645e-08,19F,19F,False
ERR568510#3,14,1,0.0,0.0,14,14,False
ERR568510#4,14,1,1.7881393e-07,1.7881393e-07,14,14,False
ERR4289148#2,33B,1,0.3338669,0.3338669,33B,33B_33D,True
ERR4289148#6,33B,1,0.016691208,0.016691208,33B,33B_33D,False
ERR751107#2,23F,1,0.0,0.0,23F,23,False
SRR26749281#5,19A,1,0.00013327599,0.00013327599,19A,19A,False
